count_id,date,product_id,true_stock,reported_stock,count_error,planted,incident_id
CNT001690,2025-12-07,P043,34.5,34.5,0.0,False,
CNT001691,2025-12-07,P044,72.6,72.6,0.0,False,
CNT001692,2025-12-07,P045,37.2,37.2,0.0,False,
CNT001693,2025-12-07,P046,26.32,26.26,-0.06,False,
CNT001694,2025-12-07,P047,44.32,44.32,0.0,False,
CNT001695,2025-12-07,P048,37.8,37.62,-0.18,False,
CNT001696,2025-12-07,P049,15.2,15.2,0.0,False,
CNT001697,2025-12-07,P050,4.0,4.0,0.0,False,
CNT001698,2025-12-07,P051,4.0,4.0,0.0,False,
CNT001699,2025-12-07,P052,8.11,7.98,-0.13,False,
CNT001700,2025-12-07,P053,2.88,2.88,0.0,False,
CNT001701,2025-12-07,P054,6.78,6.78,0.0,False,
CNT001702,2025-12-07,P055,7.32,7.51,0.19,False,
CNT001703,2025-12-07,P056,6.11,6.11,0.0,False,
CNT001704,2025-12-07,K001,3.05,3.05,0.0,False,
CNT001705,2025-12-07,K002,4.4,4.4,0.0,False,
CNT001706,2025-12-07,K003,5.76,5.76,0.0,False,
CNT001707,2025-12-07,K004,5.17,5.17,0.0,False,
CNT001708,2025-12-07,K005,2.93,2.93,0.0,False,
CNT001709,2025-12-10,P001,65.4,65.4,0.0,False,
CNT001710,2025-12-10,P002,59.6,59.6,0.0,False,
CNT001711,2025-12-10,P003,66.2,66.2,0.0,False,
CNT001712,2025-12-10,P004,31.6,31.6,0.0,False,
CNT001713,2025-12-10,P005,64.6,64.6,0.0,False,
CNT001714,2025-12-10,P006,50.0,50.0,0.0,False,
CNT001715,2025-12-10,P007,41.4,41.4,0.0,False,
CNT001716,2025-12-10,P008,43.2,43.2,0.0,False,
CNT001717,2025-12-10,P009,10.25,10.25,0.0,False,
CNT001718,2025-12-10,P010,4.94,4.94,0.0,False,
CNT001719,2025-12-10,P011,10.24,10.24,0.0,False,
CNT001720,2025-12-10,P012,11.97,11.97,0.0,False,
CNT001721,2025-12-10,P013,9.91,9.91,0.0,False,
CNT001722,2025-12-10,P014,13.25,13.25,0.0,False,
CNT001723,2025-12-10,P015,12.32,12.32,0.0,False,
CNT001724,2025-12-10,P016,10.94,10.94,0.0,False,
CNT001725,2025-12-10,P017,13.0,13.0,0.0,False,
CNT001726,2025-12-10,P018,11.72,11.72,0.0,False,
CNT001727,2025-12-10,P019,11.16,11.16,0.0,False,
CNT001728,2025-12-10,P020,13.68,13.68,0.0,False,
CNT001729,2025-12-10,P021,9.39,9.39,0.0,False,
CNT001730,2025-12-10,P022,5.03,5.03,0.0,False,
CNT001731,2025-12-10,P023,12.49,12.49,0.0,False,
CNT001732,2025-12-10,P024,12.92,13.92,1.0,False,
CNT001733,2025-12-10,P025,19.43,19.43,0.0,False,
CNT001734,2025-12-10,P026,4.52,4.52,0.0,False,
CNT001735,2025-12-10,P027,4.43,4.43,0.0,False,
CNT001736,2025-12-10,P028,7.52,7.52,0.0,False,
CNT001737,2025-12-10,P029,12.74,12.74,0.0,False,
CNT001738,2025-12-10,P030,12.57,12.57,0.0,False,
CNT001739,2025-12-10,P031,14.47,14.47,0.0,False,
CNT001740,2025-12-10,P032,11.72,11.72,0.0,False,
CNT001741,2025-12-10,P033,12.51,12.51,0.0,False,
CNT001742,2025-12-10,P034,11.61,11.61,0.0,False,
CNT001743,2025-12-10,P035,14.13,14.13,0.0,False,
CNT001744,2025-12-10,P036,8.01,8.01,0.0,False,
CNT001745,2025-12-10,P037,12.75,12.75,0.0,False,
CNT001746,2025-12-10,P038,22.77,22.77,0.0,False,
CNT001747,2025-12-10,P039,20.02,20.02,0.0,False,
CNT001748,2025-12-10,P040,9.8,9.8,0.0,False,
CNT001749,2025-12-10,P041,25.46,25.46,0.0,False,
CNT001750,2025-12-10,P042,17.44,17.44,0.0,False,
CNT001751,2025-12-10,P043,83.2,83.2,0.0,False,
CNT001752,2025-12-10,P044,57.6,57.6,0.0,False,
CNT001753,2025-12-10,P045,30.2,29.2,-1.0,False,
CNT001754,2025-12-10,P046,60.82,61.02,0.2,False,
CNT001755,2025-12-10,P047,54.52,54.52,0.0,False,
CNT001756,2025-12-10,P048,46.8,46.8,0.0,False,
CNT001757,2025-12-10,P049,32.2,32.2,0.0,False,
CNT001758,2025-12-10,P050,4.0,4.0,0.0,False,
CNT001759,2025-12-10,P051,4.0,4.0,0.0,False,
CNT001760,2025-12-10,P052,6.84,6.84,0.0,False,
CNT001761,2025-12-10,P053,8.55,8.55,0.0,False,
CNT001762,2025-12-10,P054,6.19,6.19,0.0,False,
CNT001763,2025-12-10,P055,7.12,7.12,0.0,False,
CNT001764,2025-12-10,P056,5.88,6.08,0.2,False,
CNT001765,2025-12-10,K001,5.19,5.19,0.0,False,
CNT001766,2025-12-10,K002,4.57,4.57,0.0,False,
CNT001767,2025-12-10,K003,5.74,5.69,-0.05,False,
CNT001768,2025-12-10,K004,5.16,5.16,0.0,False,
CNT001769,2025-12-10,K005,4.35,4.35,0.0,False,
CNT001770,2025-12-14,P001,54.4,54.4,0.0,False,
CNT001771,2025-12-14,P002,56.6,56.6,0.0,False,
CNT001772,2025-12-14,P003,66.2,66.2,0.0,False,
CNT001773,2025-12-14,P004,44.6,44.6,0.0,False,
CNT001774,2025-12-14,P005,62.6,62.6,0.0,False,
CNT001775,2025-12-14,P006,33.0,33.1,0.1,False,
CNT001776,2025-12-14,P007,22.4,22.4,0.0,False,
CNT001777,2025-12-14,P008,34.2,34.2,0.0,False,
CNT001778,2025-12-14,P009,8.97,8.97,0.0,False,
CNT001779,2025-12-14,P010,4.09,4.09,0.0,False,
CNT001780,2025-12-14,P011,8.01,8.01,0.0,False,
CNT001781,2025-12-14,P012,11.46,11.46,0.0,False,
CNT001782,2025-12-14,P013,16.2,16.2,0.0,False,
CNT001783,2025-12-14,P014,8.43,8.43,0.0,False,
CNT001784,2025-12-14,P015,11.8,11.8,0.0,False,
CNT001785,2025-12-14,P016,10.0,10.0,0.0,False,
CNT001786,2025-12-14,P017,12.4,12.4,0.0,False,
CNT001787,2025-12-14,P018,11.12,11.12,0.0,False,
CNT001788,2025-12-14,P019,9.1,9.1,0.0,False,
CNT001789,2025-12-14,P020,11.53,11.53,0.0,False,
CNT001790,2025-12-14,P021,8.19,8.19,0.0,False,
CNT001791,2025-12-14,P022,4.17,4.17,0.0,False,
CNT001792,2025-12-14,P023,11.97,11.97,0.0,False,
CNT001793,2025-12-14,P024,12.15,12.15,0.0,False,
CNT001794,2025-12-14,P025,11.84,11.84,0.0,False,
CNT001795,2025-12-14,P026,3.66,3.66,0.0,False,
CNT001796,2025-12-14,P027,3.49,3.49,0.0,False,
CNT001797,2025-12-14,P028,7.17,8.17,1.0,False,
CNT001798,2025-12-14,P029,11.25,11.25,0.0,False,
CNT001799,2025-12-14,P030,12.06,12.06,0.0,False,
CNT001800,2025-12-14,P031,10.49,10.49,0.0,False,
CNT001801,2025-12-14,P032,11.12,11.12,0.0,False,
CNT001802,2025-12-14,P033,18.09,18.34,0.25,False,
CNT001803,2025-12-14,P034,9.56,9.56,0.0,False,
CNT001804,2025-12-14,P035,11.97,11.97,0.0,False,
CNT001805,2025-12-14,P036,6.29,6.29,0.0,False,
CNT001806,2025-12-14,P037,11.12,11.12,0.0,False,
CNT001807,2025-12-14,P038,15.45,15.45,0.0,False,
CNT001808,2025-12-14,P039,23.73,23.73,0.0,False,
CNT001809,2025-12-14,P040,19.0,19.0,0.0,False,
CNT001810,2025-12-14,P041,27.5,27.5,0.0,False,
CNT001811,2025-12-14,P042,15.84,15.84,0.0,False,
CNT001812,2025-12-14,P043,46.7,46.7,0.0,False,
CNT001813,2025-12-14,P044,26.6,26.6,0.0,False,
CNT001814,2025-12-14,P045,50.2,50.2,0.0,False,
CNT001815,2025-12-14,P046,28.82,28.82,0.0,False,
CNT001816,2025-12-14,P047,24.34,24.34,0.0,False,
CNT001817,2025-12-14,P048,27.8,27.95,0.15,False,
CNT001818,2025-12-14,P049,20.2,20.2,0.0,False,
CNT001819,2025-12-14,P050,4.0,4.0,0.0,False,
CNT001820,2025-12-14,P051,4.0,4.0,0.0,False,
CNT001821,2025-12-14,P052,9.74,9.74,0.0,False,
CNT001822,2025-12-14,P053,7.92,7.92,0.0,False,
CNT001823,2025-12-14,P054,4.75,4.75,0.0,False,
CNT001824,2025-12-14,P055,6.49,6.49,0.0,False,
CNT001825,2025-12-14,P056,5.52,5.52,0.0,False,
CNT001826,2025-12-14,K001,4.58,4.58,0.0,False,
CNT001827,2025-12-14,K002,4.37,4.37,0.0,False,
CNT001828,2025-12-14,K003,5.37,5.37,0.0,False,
CNT001829,2025-12-14,K004,4.8,4.8,0.0,False,
CNT001830,2025-12-14,K005,2.77,2.77,0.0,False,
CNT001831,2025-12-17,P001,61.4,61.4,0.0,False,
CNT001832,2025-12-17,P002,61.6,61.6,0.0,False,
CNT001833,2025-12-17,P003,53.2,53.2,0.0,False,
CNT001834,2025-12-17,P004,42.6,42.6,0.0,False,
CNT001835,2025-12-17,P005,71.6,71.6,0.0,False,
CNT001836,2025-12-17,P006,51.0,51.0,0.0,False,
CNT001837,2025-12-17,P007,39.4,39.4,0.0,False,
CNT001838,2025-12-17,P008,29.2,29.2,0.0,False,
CNT001839,2025-12-17,P009,8.54,8.54,0.0,False,
CNT001840,2025-12-17,P010,4.0,4.0,0.0,False,
CNT001841,2025-12-17,P011,7.07,7.07,0.0,False,
CNT001842,2025-12-17,P012,11.2,11.2,0.0,False,
CNT001843,2025-12-17,P013,14.66,14.66,0.0,False,
CNT001844,2025-12-17,P014,17.69,17.69,0.0,False,
CNT001845,2025-12-17,P015,11.55,11.55,0.0,False,
CNT001846,2025-12-17,P016,9.31,9.31,0.0,False,
CNT001847,2025-12-17,P017,12.06,12.06,0.0,False,
CNT001848,2025-12-17,P018,10.77,10.77,0.0,False,
CNT001849,2025-12-17,P019,8.16,8.16,0.0,False,
CNT001850,2025-12-17,P020,10.59,10.59,0.0,False,
CNT001851,2025-12-17,P021,7.59,7.59,0.0,False,
CNT001852,2025-12-17,P022,3.74,4.74,1.0,False,
CNT001853,2025-12-17,P023,11.8,11.8,0.0,False,
CNT001854,2025-12-17,P024,11.97,11.97,0.0,False,
CNT001855,2025-12-17,P025,20.57,20.57,0.0,False,
CNT001856,2025-12-17,P026,3.32,3.32,0.0,False,
CNT001857,2025-12-17,P027,15.06,15.06,0.0,False,
CNT001858,2025-12-17,P028,7.09,7.09,0.0,False,
CNT001859,2025-12-17,P029,10.73,10.73,0.0,False,
CNT001860,2025-12-17,P030,11.8,11.8,0.0,False,
CNT001861,2025-12-17,P031,8.8,8.8,0.0,False,
CNT001862,2025-12-17,P032,11.03,11.03,0.0,False,
CNT001863,2025-12-17,P033,15.69,15.69,0.0,False,
CNT001864,2025-12-17,P034,8.61,8.61,0.0,False,
CNT001865,2025-12-17,P035,11.14,11.14,0.0,False,
CNT001866,2025-12-17,P036,5.35,5.35,0.0,False,
CNT001867,2025-12-17,P037,10.43,10.43,0.0,False,
CNT001868,2025-12-17,P038,24.52,24.52,0.0,False,
CNT001869,2025-12-17,P039,20.56,20.56,0.0,False,
CNT001870,2025-12-17,P040,17.4,17.4,0.0,False,
CNT001871,2025-12-17,P041,23.74,23.74,0.0,False,
CNT001872,2025-12-17,P042,14.84,14.84,0.0,False,
CNT001873,2025-12-17,P043,62.9,62.9,0.0,False,
CNT001874,2025-12-17,P044,57.6,57.6,0.0,False,
CNT001875,2025-12-17,P045,66.2,66.2,0.0,False,
CNT001876,2025-12-17,P046,66.42,66.42,0.0,False,
CNT001877,2025-12-17,P047,59.6,59.6,0.0,False,
CNT001878,2025-12-17,P048,45.8,45.8,0.0,False,
CNT001879,2025-12-17,P049,40.2,40.2,0.0,False,
CNT001880,2025-12-17,P050,4.0,4.0,0.0,False,
CNT001881,2025-12-17,P051,4.0,4.0,0.0,False,
CNT001882,2025-12-17,P052,8.44,8.44,0.0,False,
CNT001883,2025-12-17,P053,7.72,7.72,0.0,False,
CNT001884,2025-12-17,P054,4.09,4.09,0.0,False,
CNT001885,2025-12-17,P055,6.24,6.24,0.0,False,
CNT001886,2025-12-17,P056,5.31,5.31,0.0,False,
CNT001887,2025-12-17,K001,5.22,5.22,0.0,False,
CNT001888,2025-12-17,K002,4.74,5.74,1.0,False,
CNT001889,2025-12-17,K003,6.38,6.38,0.0,False,
CNT001890,2025-12-17,K004,5.95,5.95,0.0,False,
CNT001891,2025-12-17,K005,4.2,4.2,0.0,False,
CNT001892,2025-12-21,P001,62.4,62.4,0.0,False,
CNT001893,2025-12-21,P002,50.6,50.6,0.0,False,
CNT001894,2025-12-21,P003,54.2,54.2,0.0,False,
CNT001895,2025-12-21,P004,26.6,26.6,0.0,False,
CNT001896,2025-12-21,P005,55.6,55.6,0.0,False,
CNT001897,2025-12-21,P006,30.0,30.0,0.0,False,
CNT001898,2025-12-21,P007,40.4,40.4,0.0,False,
CNT001899,2025-12-21,P008,19.2,19.2,0.0,False,
CNT001900,2025-12-21,P009,7.42,7.42,0.0,False,
CNT001901,2025-12-21,P010,3.06,3.06,0.0,False,
CNT001902,2025-12-21,P011,4.8,4.8,0.0,False,
CNT001903,2025-12-21,P012,10.52,10.52,0.0,False,
CNT001904,2025-12-21,P013,8.76,8.96,0.2,False,
CNT001905,2025-12-21,P014,12.75,12.93,0.18,False,
CNT001906,2025-12-21,P015,10.95,10.95,0.0,False,
CNT001907,2025-12-21,P016,8.02,8.02,0.0,False,
CNT001908,2025-12-21,P017,11.55,11.55,0.0,False,
CNT001909,2025-12-21,P018,10.26,10.26,0.0,False,
CNT001910,2025-12-21,P019,5.76,5.76,0.0,False,
CNT001911,2025-12-21,P020,8.28,8.28,0.0,False,
CNT001912,2025-12-21,P021,6.31,6.31,0.0,False,
CNT001913,2025-12-21,P022,2.63,2.63,0.0,False,
CNT001914,2025-12-21,P023,11.2,11.2,0.0,False,
CNT001915,2025-12-21,P024,11.29,11.29,0.0,False,
CNT001916,2025-12-21,P025,12.89,12.89,0.0,False,
CNT001917,2025-12-21,P026,14.29,14.29,0.0,False,
CNT001918,2025-12-21,P027,13.86,13.86,0.0,False,
CNT001919,2025-12-21,P028,6.83,6.55,-0.28,False,
CNT001920,2025-12-21,P029,9.03,9.03,0.0,False,
CNT001921,2025-12-21,P030,11.12,11.12,0.0,False,
CNT001922,2025-12-21,P031,15.4,15.4,0.0,False,
CNT001923,2025-12-21,P032,10.43,10.43,0.0,False,
CNT001924,2025-12-21,P033,20.49,20.49,0.0,False,
CNT001925,2025-12-21,P034,6.26,6.26,0.0,False,
CNT001926,2025-12-21,P035,8.63,8.63,0.0,False,
CNT001927,2025-12-21,P036,3.66,3.66,0.0,False,
CNT001928,2025-12-21,P037,8.76,8.46,-0.3,False,
CNT001929,2025-12-21,P038,15.49,15.49,0.0,False,
CNT001930,2025-12-21,P039,11.04,11.04,0.0,False,
CNT001931,2025-12-21,P040,13.4,13.4,0.0,False,
CNT001932,2025-12-21,P041,24.06,24.06,0.0,False,
CNT001933,2025-12-21,P042,12.64,12.64,0.0,False,
CNT001934,2025-12-21,P043,51.8,51.8,0.0,False,
CNT001935,2025-12-21,P044,20.6,20.6,0.0,False,
CNT001936,2025-12-21,P045,37.2,37.2,0.0,False,
CNT001937,2025-12-21,P046,31.12,31.12,0.0,False,
CNT001938,2025-12-21,P047,29.36,29.36,0.0,False,
CNT001939,2025-12-21,P048,20.8,20.8,0.0,False,
CNT001940,2025-12-21,P049,27.2,26.95,-0.25,False,
CNT001941,2025-12-21,P050,4.0,4.0,0.0,False,
CNT001942,2025-12-21,P051,4.0,4.0,0.0,False,
CNT001943,2025-12-21,P052,5.01,5.01,0.0,False,
CNT001944,2025-12-21,P053,7.2,7.2,0.0,False,
CNT001945,2025-12-21,P054,8.77,8.77,0.0,False,
CNT001946,2025-12-21,P055,5.66,5.66,0.0,False,
CNT001947,2025-12-21,P056,4.99,4.99,0.0,False,
CNT001948,2025-12-21,K001,4.18,4.41,0.23,False,
CNT001949,2025-12-21,K002,4.4,4.62,0.22,False,
CNT001950,2025-12-21,K003,5.76,4.76,-1.0,False,
CNT001951,2025-12-21,K004,5.28,5.28,0.0,False,
CNT001952,2025-12-21,K005,4.41,4.41,0.0,False,
CNT001953,2025-12-24,P001,71.4,71.4,0.0,False,
CNT001954,2025-12-24,P002,57.6,57.6,0.0,False,
CNT001955,2025-12-24,P003,68.2,68.2,0.0,False,
CNT001956,2025-12-24,P004,42.6,42.6,0.0,False,
CNT001957,2025-12-24,P005,69.6,69.6,0.0,False,
CNT001958,2025-12-24,P006,48.0,47.82,-0.18,False,
CNT001959,2025-12-24,P007,53.4,53.4,0.0,False,
CNT001960,2025-12-24,P008,13.2,13.2,0.0,False,
CNT001961,2025-12-24,P009,6.82,6.82,0.0,False,
CNT001962,2025-12-24,P010,14.72,14.72,0.0,False,
CNT001963,2025-12-24,P011,15.47,15.47,0.0,False,
CNT001964,2025-12-24,P012,10.26,9.98,-0.28,False,
CNT001965,2025-12-24,P013,18.28,18.28,0.0,False,
CNT001966,2025-12-24,P014,10.49,10.49,0.0,False,
CNT001967,2025-12-24,P015,10.69,10.69,0.0,False,
CNT001968,2025-12-24,P016,7.42,7.42,0.0,False,
CNT001969,2025-12-24,P017,11.2,11.2,0.0,False,
CNT001970,2025-12-24,P018,9.92,9.65,-0.27,False,
CNT001971,2025-12-24,P019,16.39,16.28,-0.11,False,
CNT001972,2025-12-24,P020,7.33,7.33,0.0,False,
CNT001973,2025-12-24,P021,5.71,5.71,0.0,False,
CNT001974,2025-12-24,P022,14.12,13.95,-0.17,False,
CNT001975,2025-12-24,P023,10.95,10.95,0.0,False,
CNT001976,2025-12-24,P024,11.03,11.03,0.0,False,
CNT001977,2025-12-24,P025,20.77,20.77,0.0,False,
CNT001978,2025-12-24,P026,13.94,13.94,0.0,False,
CNT001979,2025-12-24,P027,13.34,13.34,0.0,False,
CNT001980,2025-12-24,P028,6.66,6.66,0.0,False,
CNT001981,2025-12-24,P029,8.11,8.11,0.0,False,
CNT001982,2025-12-24,P030,10.95,10.95,0.0,False,
CNT001983,2025-12-24,P031,13.19,13.45,0.26,False,
CNT001984,2025-12-24,P032,10.09,10.09,0.0,False,
CNT001985,2025-12-24,P033,16.37,16.37,0.0,False,
CNT001986,2025-12-24,P034,5.01,5.01,0.0,False,
CNT001987,2025-12-24,P035,7.51,7.51,0.0,False,
CNT001988,2025-12-24,P036,14.78,14.78,0.0,False,
CNT001989,2025-12-24,P037,7.77,7.77,0.0,False,
CNT001990,2025-12-24,P038,23.1,23.1,0.0,False,
CNT001991,2025-12-24,P039,19.14,19.14,0.0,False,
CNT001992,2025-12-24,P040,11.4,11.4,0.0,False,
CNT001993,2025-12-24,P041,29.42,29.57,0.15,False,
CNT001994,2025-12-24,P042,11.44,11.44,0.0,False,
CNT001995,2025-12-24,P043,76.7,76.7,0.0,False,
CNT001996,2025-12-24,P044,50.6,50.6,0.0,False,
CNT001997,2025-12-24,P045,50.2,50.2,0.0,False,
CNT001998,2025-12-24,P046,65.72,65.72,0.0,False,
CNT001999,2025-12-24,P047,60.0,60.0,0.0,False,
CNT002000,2025-12-24,P048,26.8,26.8,0.0,False,
CNT002001,2025-12-24,P049,21.2,21.2,0.0,False,
CNT002002,2025-12-24,P050,4.0,4.0,0.0,False,
CNT002003,2025-12-24,P051,4.0,4.0,0.0,False,
CNT002004,2025-12-24,P052,9.46,9.46,0.0,False,
CNT002005,2025-12-24,P053,6.92,7.0,0.08,False,
CNT002006,2025-12-24,P054,8.1,8.1,0.0,False,
CNT002007,2025-12-24,P055,5.37,5.37,0.0,False,
CNT002008,2025-12-24,P056,4.82,4.82,0.0,False,
CNT002009,2025-12-24,K001,4.98,4.78,-0.2,False,
CNT002010,2025-12-24,K002,4.66,4.66,0.0,False,
CNT002011,2025-12-24,K003,4.81,4.87,0.06,False,
CNT002012,2025-12-24,K004,6.29,6.29,0.0,False,
CNT002013,2025-12-24,K005,4.75,4.75,0.0,False,
CNT002014,2025-12-28,P001,71.4,71.4,0.0,False,
CNT002015,2025-12-28,P002,49.6,49.6,0.0,False,
CNT002016,2025-12-28,P003,59.2,59.2,0.0,False,
CNT002017,2025-12-28,P004,26.6,26.78,0.18,False,
CNT002018,2025-12-28,P005,57.6,57.6,0.0,False,
CNT002019,2025-12-28,P006,48.0,48.0,0.0,False,
CNT002020,2025-12-28,P007,48.4,48.4,0.0,False,
CNT002021,2025-12-28,P008,48.2,48.2,0.0,False,
CNT002022,2025-12-28,P009,5.11,5.11,0.0,False,
CNT002023,2025-12-28,P010,13.6,13.6,0.0,False,
CNT002024,2025-12-28,P011,12.69,12.69,0.0,False,
CNT002025,2025-12-28,P012,9.49,9.49,0.0,False,
CNT002026,2025-12-28,P013,11.87,11.87,0.0,False,
CNT002027,2025-12-28,P014,16.76,16.6,-0.16,False,
CNT002028,2025-12-28,P015,9.92,9.92,0.0,False,
CNT002029,2025-12-28,P016,5.8,5.8,0.0,False,
CNT002030,2025-12-28,P017,10.43,10.43,0.0,False,
CNT002031,2025-12-28,P018,9.23,9.23,0.0,False,
CNT002032,2025-12-28,P019,13.05,13.05,0.0,False,
CNT002033,2025-12-28,P020,5.02,5.02,0.0,False,
CNT002034,2025-12-28,P021,3.99,2.99,-1.0,False,
CNT002035,2025-12-28,P022,13.09,13.09,0.0,False,
CNT002036,2025-12-28,P023,10.17,10.17,0.0,False,
CNT002037,2025-12-28,P024,10.43,10.43,0.0,False,
CNT002038,2025-12-28,P025,9.81,9.81,0.0,False,
CNT002039,2025-12-28,P026,13.09,13.09,0.0,False,
CNT002040,2025-12-28,P027,12.14,12.14,0.0,False,
CNT002041,2025-12-28,P028,6.23,6.23,0.0,False,
CNT002042,2025-12-28,P029,6.18,6.18,0.0,False,
CNT002043,2025-12-28,P030,10.17,10.17,0.0,False,
CNT002044,2025-12-28,P031,7.86,7.86,0.0,False,
CNT002045,2025-12-28,P032,9.32,9.32,0.0,False,
CNT002046,2025-12-28,P033,18.0,18.0,0.0,False,
CNT002047,2025-12-28,P034,14.4,14.4,0.0,False,
CNT002048,2025-12-28,P035,4.84,4.84,0.0,False,
CNT002049,2025-12-28,P036,12.66,12.66,0.0,False,
CNT002050,2025-12-28,P037,5.85,5.85,0.0,False,
CNT002051,2025-12-28,P038,11.39,11.39,0.0,False,
CNT002052,2025-12-28,P039,19.67,19.57,-0.1,False,
CNT002053,2025-12-28,P040,7.2,7.2,0.0,False,
CNT002054,2025-12-28,P041,11.98,11.98,0.0,False,
CNT002055,2025-12-28,P042,8.84,8.84,0.0,False,
CNT002056,2025-12-28,P043,41.1,41.1,0.0,False,
CNT002057,2025-12-28,P044,36.6,36.66,0.06,False,
CNT002058,2025-12-28,P045,42.2,42.2,0.0,False,
CNT002059,2025-12-28,P046,26.82,26.82,0.0,False,
CNT002060,2025-12-28,P047,23.3,23.18,-0.12,False,
CNT002061,2025-12-28,P048,18.8,18.8,0.0,False,
CNT002062,2025-12-28,P049,8.2,8.2,0.0,False,
CNT002063,2025-12-28,P050,4.0,4.0,0.0,False,
CNT002064,2025-12-28,P051,4.0,4.0,0.0,False,
CNT002065,2025-12-28,P052,5.34,5.34,0.0,False,
CNT002066,2025-12-28,P053,6.28,6.28,0.0,False,
CNT002067,2025-12-28,P054,6.19,6.19,0.0,False,
CNT002068,2025-12-28,P055,4.52,4.52,0.0,False,
CNT002069,2025-12-28,P056,4.37,4.37,0.0,False,
CNT002070,2025-12-28,K001,2.57,2.57,0.0,False,
CNT002071,2025-12-28,K002,3.89,3.89,0.0,False,
CNT002072,2025-12-28,K003,5.67,5.67,0.0,False,
CNT002073,2025-12-28,K004,4.26,4.26,0.0,False,
CNT002074,2025-12-28,K005,4.0,4.0,0.0,False,
CNT002075,2025-12-31,P001,70.4,70.4,0.0,False,
CNT002076,2025-12-31,P002,55.6,55.6,0.0,False,
CNT002077,2025-12-31,P003,49.2,49.2,0.0,False,
CNT002078,2025-12-31,P004,41.6,41.6,0.0,False,
CNT002079,2025-12-31,P005,65.6,65.6,0.0,False,
CNT002080,2025-12-31,P006,39.0,39.0,0.0,False,
CNT002081,2025-12-31,P007,39.4,39.4,0.0,False,
CNT002082,2025-12-31,P008,43.2,43.2,0.0,False,
CNT002083,2025-12-31,P009,4.34,4.34,0.0,False,
CNT002084,2025-12-31,P010,13.09,13.09,0.0,False,
CNT002085,2025-12-31,P011,11.57,11.57,0.0,False,
CNT002086,2025-12-31,P012,9.23,9.23,0.0,False,
CNT002087,2025-12-31,P013,21.44,21.44,0.0,False,
CNT002088,2025-12-31,P014,14.92,14.92,0.0,False,
CNT002089,2025-12-31,P015,9.57,9.63,0.06,False,
CNT002090,2025-12-31,P016,5.2,5.2,0.0,False,
CNT002091,2025-12-31,P017,10.09,10.09,0.0,False,
CNT002092,2025-12-31,P018,9.06,9.06,0.0,False,
CNT002093,2025-12-31,P019,12.19,12.19,0.0,False,
CNT002094,2025-12-31,P020,16.16,16.16,0.0,False,
CNT002095,2025-12-31,P021,15.39,15.39,0.0,False,
CNT002096,2025-12-31,P022,12.49,12.49,0.0,False,
CNT002097,2025-12-31,P023,9.92,10.06,0.14,False,
CNT002098,2025-12-31,P024,10.17,10.17,0.0,False,
CNT002099,2025-12-31,P025,16.93,16.93,0.0,False,
CNT002100,2025-12-31,P026,12.66,12.59,-0.07,False,
CNT002101,2025-12-31,P027,11.63,11.63,0.0,False,
CNT002102,2025-12-31,P028,5.97,5.97,0.0,False,
CNT002103,2025-12-31,P029,5.16,5.16,0.0,False,
CNT002104,2025-12-31,P030,9.92,9.92,0.0,False,
CNT002105,2025-12-31,P031,17.56,17.56,0.0,False,
CNT002106,2025-12-31,P032,8.97,8.97,0.0,False,
CNT002107,2025-12-31,P033,15.34,15.34,0.0,False,
CNT002108,2025-12-31,P034,13.2,13.2,0.0,False,
CNT002109,2025-12-31,P035,15.72,15.72,0.0,False,
CNT002110,2025-12-31,P036,11.86,11.86,0.0,False,
CNT002111,2025-12-31,P037,4.99,4.99,0.0,False,
CNT002112,2025-12-31,P038,18.99,19.99,1.0,False,
CNT002113,2025-12-31,P039,15.03,15.03,0.0,False,
CNT002114,2025-12-31,P040,17.8,17.8,0.0,False,
CNT002115,2025-12-31,P041,31.7,31.7,0.0,False,
CNT002116,2025-12-31,P042,8.04,8.04,0.0,False,
CNT002117,2025-12-31,P043,89.0,89.0,0.0,False,
CNT002118,2025-12-31,P044,42.6,42.6,0.0,False,
CNT002119,2025-12-31,P045,51.2,51.2,0.0,False,
CNT002120,2025-12-31,P046,60.32,60.32,0.0,False,
CNT002121,2025-12-31,P047,56.7,56.7,0.0,False,
CNT002122,2025-12-31,P048,51.8,51.8,0.0,False,
CNT002123,2025-12-31,P049,25.2,25.2,0.0,False,
CNT002124,2025-12-31,P050,4.0,4.0,0.0,False,
CNT002125,2025-12-31,P051,4.0,4.0,0.0,False,
CNT002126,2025-12-31,P052,9.52,9.52,0.0,False,
CNT002127,2025-12-31,P053,6.0,6.0,0.0,False,
CNT002128,2025-12-31,P054,5.38,5.38,0.0,False,
CNT002129,2025-12-31,P055,4.13,4.13,0.0,False,
CNT002130,2025-12-31,P056,4.23,4.23,0.0,False,
CNT002131,2025-12-31,K001,4.79,4.79,0.0,False,
CNT002132,2025-12-31,K002,4.0,4.0,0.0,False,
CNT002133,2025-12-31,K003,5.77,5.77,0.0,False,
CNT002134,2025-12-31,K004,5.37,5.37,0.0,False,
CNT002135,2025-12-31,K005,4.29,4.42,0.13,False,
CNT002136,2026-01-04,P001,54.4,54.4,0.0,False,
CNT002137,2026-01-04,P002,65.6,65.6,0.0,False,
CNT002138,2026-01-04,P003,49.2,49.2,0.0,False,
