order_id,order_date,product_id,product_name,quantity,expected_delivery_date,actual_delivery_date,status,supplier_id,supplier
O000715,2025-12-18,P041,Prosecco,12,2025-12-19,2025-12-19,delivered,SUP01,Hakerem Distillers
O000716,2025-12-19,P001,Carlsberg,48,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000717,2025-12-19,P002,Heineken,24,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000718,2025-12-19,P003,Corona,24,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000719,2025-12-19,P005,Goldstar,24,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000720,2025-12-19,P007,Stella Artois,24,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000721,2025-12-19,K001,Carlsberg 50L,1,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000722,2025-12-19,K002,Tuborg 50L,1,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000723,2025-12-19,K003,Carlsberg 30L,2,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000724,2025-12-19,K004,Malka 30L,2,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000725,2025-12-19,K005,Weihenstephan 30L,2,2025-12-20,2025-12-20,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000726,2025-12-21,P043,Coca-Cola,48,2025-12-22,2025-12-22,delivered,SUP03,CBC (Central Bottling Company)
O000727,2025-12-21,P044,Coca-Cola Zero,48,2025-12-22,2025-12-22,delivered,SUP03,CBC (Central Bottling Company)
O000728,2025-12-21,P045,Sprite,24,2025-12-22,2025-12-22,delivered,SUP03,CBC (Central Bottling Company)
O000729,2025-12-21,P046,Tonic Water,48,2025-12-22,2025-12-22,delivered,SUP03,CBC (Central Bottling Company)
O000730,2025-12-21,P047,Soda Water,48,2025-12-22,2025-12-22,delivered,SUP03,CBC (Central Bottling Company)
O000731,2025-12-21,P048,Red Bull,24,2025-12-22,2025-12-22,delivered,SUP03,CBC (Central Bottling Company)
O000732,2025-12-21,P052,Lime Juice,6,2025-12-22,2025-12-22,delivered,SUP03,CBC (Central Bottling Company)
O000733,2025-12-22,P010,Tanqueray,12,2025-12-23,2025-12-23,delivered,SUP01,Hakerem Distillers
O000734,2025-12-22,P011,Hendrick's,12,2025-12-23,2025-12-23,delivered,SUP01,Hakerem Distillers
O000735,2025-12-22,P013,Gordon's,12,2025-12-23,2025-12-23,delivered,SUP01,Hakerem Distillers
O000736,2025-12-22,P019,Jameson,12,2025-12-23,2025-12-23,delivered,SUP01,Hakerem Distillers
O000737,2025-12-22,P025,Bacardi Carta Blanca,12,2025-12-23,2025-12-23,delivered,SUP01,Hakerem Distillers
O000738,2025-12-22,P036,Kahlua,12,2025-12-23,2025-12-23,delivered,SUP01,Hakerem Distillers
O000739,2025-12-22,P038,House Red Wine,12,2025-12-23,2025-12-23,delivered,SUP01,Hakerem Distillers
O000740,2025-12-22,P039,House White Wine,12,2025-12-23,2025-12-23,delivered,SUP01,Hakerem Distillers
O000741,2025-12-22,P041,Prosecco,12,2025-12-23,2025-12-23,delivered,SUP01,Hakerem Distillers
O000742,2025-12-23,P001,Carlsberg,24,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000743,2025-12-23,P002,Heineken,24,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000744,2025-12-23,P003,Corona,24,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000745,2025-12-23,P004,Guinness,24,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000746,2025-12-23,P005,Goldstar,24,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000747,2025-12-23,P006,Maccabee,24,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000748,2025-12-23,P007,Stella Artois,24,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000749,2025-12-23,P008,Erdinger,24,2025-12-24,2025-12-27,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O000750,2025-12-23,K001,Carlsberg 50L,2,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000751,2025-12-23,K002,Tuborg 50L,1,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000752,2025-12-23,K003,Carlsberg 30L,2,2025-12-24,2025-12-25,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O000753,2025-12-23,K004,Malka 30L,2,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000754,2025-12-23,K005,Weihenstephan 30L,1,2025-12-24,2025-12-24,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000755,2025-12-24,P043,Coca-Cola,24,2025-12-25,2025-12-25,delivered,SUP03,CBC (Central Bottling Company)
O000756,2025-12-24,P044,Coca-Cola Zero,24,2025-12-25,2025-12-25,delivered,SUP03,CBC (Central Bottling Company)
O000757,2025-12-24,P045,Sprite,24,2025-12-25,2025-12-25,delivered,SUP03,CBC (Central Bottling Company)
O000758,2025-12-24,P048,Red Bull,24,2025-12-25,2025-12-25,delivered,SUP03,CBC (Central Bottling Company)
O000759,2025-12-25,P014,Absolut,12,2025-12-26,2025-12-26,delivered,SUP01,Hakerem Distillers
O000760,2025-12-25,P033,Aperol,12,2025-12-26,2025-12-26,delivered,SUP01,Hakerem Distillers
O000761,2025-12-25,P034,Campari,12,2025-12-26,2025-12-26,delivered,SUP01,Hakerem Distillers
O000762,2025-12-25,P039,House White Wine,12,2025-12-26,2025-12-26,delivered,SUP01,Hakerem Distillers
O000763,2025-12-26,P001,Carlsberg,48,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000764,2025-12-26,P002,Heineken,24,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000765,2025-12-26,P003,Corona,24,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000766,2025-12-26,P005,Goldstar,24,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000767,2025-12-26,P006,Maccabee,24,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000768,2025-12-26,P007,Stella Artois,24,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000769,2025-12-26,P008,Erdinger,24,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000770,2025-12-26,K001,Carlsberg 50L,2,2025-12-27,2025-12-29,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O000771,2025-12-26,K002,Tuborg 50L,1,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000772,2025-12-26,K003,Carlsberg 30L,2,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000773,2025-12-26,K004,Malka 30L,1,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000774,2025-12-26,K005,Weihenstephan 30L,1,2025-12-27,2025-12-27,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000775,2025-12-28,P043,Coca-Cola,72,2025-12-29,2025-12-30,delayed,SUP03,CBC (Central Bottling Company)
O000776,2025-12-28,P044,Coca-Cola Zero,24,2025-12-29,2025-12-29,delivered,SUP03,CBC (Central Bottling Company)
O000777,2025-12-28,P045,Sprite,24,2025-12-29,2025-12-29,delivered,SUP03,CBC (Central Bottling Company)
O000778,2025-12-28,P046,Tonic Water,48,2025-12-29,2025-12-29,delivered,SUP03,CBC (Central Bottling Company)
O000779,2025-12-28,P047,Soda Water,48,2025-12-29,2025-12-29,delivered,SUP03,CBC (Central Bottling Company)
O000780,2025-12-28,P048,Red Bull,48,2025-12-29,2025-12-29,delivered,SUP03,CBC (Central Bottling Company)
O000781,2025-12-28,P049,Ginger Beer,24,2025-12-29,2025-12-29,delivered,SUP03,CBC (Central Bottling Company)
O000782,2025-12-28,P052,Lime Juice,6,2025-12-29,2025-12-29,delivered,SUP03,CBC (Central Bottling Company)
O000783,2025-12-29,P013,Gordon's,12,2025-12-30,2025-12-30,delivered,SUP01,Hakerem Distillers
O000784,2025-12-29,P020,Jack Daniel's,12,2025-12-30,2025-12-30,delivered,SUP01,Hakerem Distillers
O000785,2025-12-29,P021,Johnnie Walker Black,12,2025-12-30,2025-12-30,delivered,SUP01,Hakerem Distillers
O000786,2025-12-29,P025,Bacardi Carta Blanca,12,2025-12-30,2025-12-30,delivered,SUP01,Hakerem Distillers
O000787,2025-12-29,P031,Patron Silver,12,2025-12-30,2025-12-30,delivered,SUP01,Hakerem Distillers
O000788,2025-12-29,P035,Cointreau,12,2025-12-30,2025-12-30,delivered,SUP01,Hakerem Distillers
O000789,2025-12-29,P038,House Red Wine,12,2025-12-30,2025-12-30,delivered,SUP01,Hakerem Distillers
O000790,2025-12-29,P040,Rose Wine,12,2025-12-30,2025-12-30,delivered,SUP01,Hakerem Distillers
O000791,2025-12-29,P041,Prosecco,24,2025-12-30,2025-12-30,delivered,SUP01,Hakerem Distillers
O000792,2025-12-30,P001,Carlsberg,24,2025-12-31,2025-12-31,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000793,2025-12-30,P002,Heineken,24,2025-12-31,2025-12-31,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000794,2025-12-30,P004,Guinness,24,2025-12-31,2025-12-31,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000795,2025-12-30,P005,Goldstar,24,2025-12-31,2025-12-31,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000796,2025-12-30,K001,Carlsberg 50L,1,2025-12-31,2025-12-31,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000797,2025-12-30,K002,Tuborg 50L,1,2025-12-31,2025-12-31,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000798,2025-12-30,K003,Carlsberg 30L,1,2025-12-31,2025-12-31,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000799,2025-12-30,K004,Malka 30L,2,2025-12-31,2025-12-31,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000800,2025-12-30,K005,Weihenstephan 30L,1,2025-12-31,2025-12-31,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000801,2025-12-31,P043,Coca-Cola,24,2026-01-01,2026-01-01,delivered,SUP03,CBC (Central Bottling Company)
O000802,2025-12-31,P044,Coca-Cola Zero,24,2026-01-01,2026-01-01,delivered,SUP03,CBC (Central Bottling Company)
O000803,2026-01-01,P009,Bombay Sapphire,12,2026-01-02,2026-01-02,delivered,SUP01,Hakerem Distillers
O000804,2026-01-01,P029,Jose Cuervo,12,2026-01-02,2026-01-02,delivered,SUP01,Hakerem Distillers
O000805,2026-01-01,P033,Aperol,12,2026-01-02,2026-01-02,delivered,SUP01,Hakerem Distillers
O000806,2026-01-01,P039,House White Wine,12,2026-01-02,2026-01-02,delivered,SUP01,Hakerem Distillers
O000807,2026-01-02,P001,Carlsberg,24,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000808,2026-01-02,P002,Heineken,48,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000809,2026-01-02,P003,Corona,24,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000810,2026-01-02,P005,Goldstar,24,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000811,2026-01-02,P006,Maccabee,24,2026-01-03,2026-01-04,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O000812,2026-01-02,P007,Stella Artois,24,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000813,2026-01-02,K001,Carlsberg 50L,2,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000814,2026-01-02,K002,Tuborg 50L,2,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000815,2026-01-02,K003,Carlsberg 30L,2,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000816,2026-01-02,K004,Malka 30L,2,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000817,2026-01-02,K005,Weihenstephan 30L,1,2026-01-03,2026-01-03,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000818,2026-01-04,P043,Coca-Cola,48,2026-01-05,2026-01-05,delivered,SUP03,CBC (Central Bottling Company)
O000819,2026-01-04,P044,Coca-Cola Zero,24,2026-01-05,2026-01-05,delivered,SUP03,CBC (Central Bottling Company)
O000820,2026-01-04,P045,Sprite,48,2026-01-05,2026-01-05,delivered,SUP03,CBC (Central Bottling Company)
O000821,2026-01-04,P046,Tonic Water,48,2026-01-05,2026-01-05,delivered,SUP03,CBC (Central Bottling Company)
O000822,2026-01-04,P047,Soda Water,48,2026-01-05,2026-01-05,delivered,SUP03,CBC (Central Bottling Company)
O000823,2026-01-04,P048,Red Bull,24,2026-01-05,2026-01-05,delivered,SUP03,CBC (Central Bottling Company)
O000824,2026-01-04,P049,Ginger Beer,24,2026-01-05,2026-01-05,delivered,SUP03,CBC (Central Bottling Company)
O000825,2026-01-04,P052,Lime Juice,6,2026-01-05,2026-01-05,delivered,SUP03,CBC (Central Bottling Company)
O000826,2026-01-04,P054,Sugar Syrup,6,2026-01-05,2026-01-05,delivered,SUP03,CBC (Central Bottling Company)
O000827,2026-01-05,P014,Absolut,12,2026-01-06,2026-01-06,delivered,SUP01,Hakerem Distillers
O000828,2026-01-05,P016,Grey Goose,12,2026-01-06,2026-01-06,delivered,SUP01,Hakerem Distillers
O000829,2026-01-05,P025,Bacardi Carta Blanca,12,2026-01-06,2026-01-06,delivered,SUP01,Hakerem Distillers
O000830,2026-01-05,P037,Martini Rosso,12,2026-01-06,2026-01-06,delivered,SUP01,Hakerem Distillers
O000831,2026-01-05,P038,House Red Wine,12,2026-01-06,2026-01-06,delivered,SUP01,Hakerem Distillers
O000832,2026-01-05,P041,Prosecco,12,2026-01-06,2026-01-06,delivered,SUP01,Hakerem Distillers
O000833,2026-01-05,P042,Chardonnay,12,2026-01-06,2026-01-06,delivered,SUP01,Hakerem Distillers
O000834,2026-01-06,P001,Carlsberg,24,2026-01-07,2026-01-07,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000835,2026-01-06,P003,Corona,24,2026-01-07,2026-01-07,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000836,2026-01-06,P004,Guinness,24,2026-01-07,2026-01-07,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000837,2026-01-06,P005,Goldstar,24,2026-01-07,2026-01-07,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000838,2026-01-06,P007,Stella Artois,24,2026-01-07,2026-01-07,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000839,2026-01-06,K001,Carlsberg 50L,1,2026-01-07,2026-01-07,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000840,2026-01-06,K003,Carlsberg 30L,2,2026-01-07,2026-01-07,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000841,2026-01-06,K004,Malka 30L,1,2026-01-07,2026-01-07,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000842,2026-01-06,K005,Weihenstephan 30L,1,2026-01-07,2026-01-07,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000843,2026-01-07,P044,Coca-Cola Zero,24,2026-01-08,2026-01-08,delivered,SUP03,CBC (Central Bottling Company)
O000844,2026-01-08,P013,Gordon's,12,2026-01-09,2026-01-09,delivered,SUP01,Hakerem Distillers
O000845,2026-01-08,P033,Aperol,12,2026-01-09,2026-01-09,delivered,SUP01,Hakerem Distillers
O000846,2026-01-08,P039,House White Wine,12,2026-01-09,2026-01-09,delivered,SUP01,Hakerem Distillers
O000847,2026-01-08,P041,Prosecco,12,2026-01-09,2026-01-09,delivered,SUP01,Hakerem Distillers
O000848,2026-01-09,P001,Carlsberg,48,2026-01-10,2026-01-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000849,2026-01-09,P002,Heineken,24,2026-01-10,2026-01-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000850,2026-01-09,P003,Corona,24,2026-01-10,2026-01-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000851,2026-01-09,P006,Maccabee,24,2026-01-10,2026-01-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000852,2026-01-09,K001,Carlsberg 50L,1,2026-01-10,2026-01-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000853,2026-01-09,K002,Tuborg 50L,1,2026-01-10,2026-01-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000854,2026-01-09,K003,Carlsberg 30L,2,2026-01-10,2026-01-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000855,2026-01-09,K004,Malka 30L,2,2026-01-10,2026-01-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000856,2026-01-09,K005,Weihenstephan 30L,2,2026-01-10,2026-01-10,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000857,2026-01-11,P043,Coca-Cola,72,2026-01-12,2026-01-13,delayed,SUP03,CBC (Central Bottling Company)
O000858,2026-01-11,P044,Coca-Cola Zero,24,2026-01-12,2026-01-12,delivered,SUP03,CBC (Central Bottling Company)
O000859,2026-01-11,P045,Sprite,48,2026-01-12,2026-01-13,delayed,SUP03,CBC (Central Bottling Company)
O000860,2026-01-11,P046,Tonic Water,24,2026-01-12,2026-01-12,delivered,SUP03,CBC (Central Bottling Company)
O000861,2026-01-11,P047,Soda Water,48,2026-01-12,2026-01-12,delivered,SUP03,CBC (Central Bottling Company)
O000862,2026-01-11,P048,Red Bull,48,2026-01-12,2026-01-12,delivered,SUP03,CBC (Central Bottling Company)
O000863,2026-01-11,P055,Fresh Mint,6,2026-01-12,2026-01-12,delivered,SUP03,CBC (Central Bottling Company)
O000864,2026-01-12,P019,Jameson,12,2026-01-13,2026-01-13,delivered,SUP01,Hakerem Distillers
O000865,2026-01-12,P025,Bacardi Carta Blanca,12,2026-01-13,2026-01-13,delivered,SUP01,Hakerem Distillers
O000866,2026-01-12,P031,Patron Silver,12,2026-01-13,2026-01-14,delayed,SUP01,Hakerem Distillers
O000867,2026-01-12,P038,House Red Wine,12,2026-01-13,2026-01-14,delayed,SUP01,Hakerem Distillers
O000868,2026-01-12,P041,Prosecco,12,2026-01-13,2026-01-13,delivered,SUP01,Hakerem Distillers
O000869,2026-01-13,P001,Carlsberg,24,2026-01-14,2026-01-14,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000870,2026-01-13,P002,Heineken,24,2026-01-14,2026-01-15,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O000871,2026-01-13,P003,Corona,24,2026-01-14,2026-01-14,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000872,2026-01-13,P004,Guinness,24,2026-01-14,2026-01-14,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000873,2026-01-13,P005,Goldstar,24,2026-01-14,2026-01-14,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000874,2026-01-13,P007,Stella Artois,24,2026-01-14,2026-01-17,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O000875,2026-01-13,P008,Erdinger,24,2026-01-14,2026-01-14,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000876,2026-01-13,K001,Carlsberg 50L,1,2026-01-14,2026-01-14,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000877,2026-01-13,K002,Tuborg 50L,1,2026-01-14,2026-01-16,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O000878,2026-01-13,K003,Carlsberg 30L,2,2026-01-14,2026-01-14,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000879,2026-01-13,K004,Malka 30L,1,2026-01-14,2026-01-14,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000880,2026-01-13,K005,Weihenstephan 30L,1,2026-01-14,2026-01-14,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000881,2026-01-14,P043,Coca-Cola,24,2026-01-15,2026-01-15,delivered,SUP03,CBC (Central Bottling Company)
O000882,2026-01-14,P044,Coca-Cola Zero,24,2026-01-15,2026-01-15,delivered,SUP03,CBC (Central Bottling Company)
O000883,2026-01-14,P046,Tonic Water,24,2026-01-15,2026-01-15,delivered,SUP03,CBC (Central Bottling Company)
O000884,2026-01-14,P049,Ginger Beer,24,2026-01-15,2026-01-16,delayed,SUP03,CBC (Central Bottling Company)
O000885,2026-01-14,P052,Lime Juice,6,2026-01-15,2026-01-16,delayed,SUP03,CBC (Central Bottling Company)
O000886,2026-01-15,P011,Hendrick's,12,2026-01-16,2026-01-17,delayed,SUP01,Hakerem Distillers
O000887,2026-01-15,P014,Absolut,12,2026-01-16,2026-01-16,delivered,SUP01,Hakerem Distillers
O000888,2026-01-15,P033,Aperol,12,2026-01-16,2026-01-16,delivered,SUP01,Hakerem Distillers
O000889,2026-01-15,P039,House White Wine,12,2026-01-16,2026-01-16,delivered,SUP01,Hakerem Distillers
O000890,2026-01-15,P040,Rose Wine,12,2026-01-16,2026-01-19,delayed,SUP01,Hakerem Distillers
O000891,2026-01-16,P001,Carlsberg,24,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000892,2026-01-16,P002,Heineken,24,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000893,2026-01-16,P003,Corona,24,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000894,2026-01-16,P005,Goldstar,48,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000895,2026-01-16,P006,Maccabee,24,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000896,2026-01-16,P007,Stella Artois,24,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000897,2026-01-16,K001,Carlsberg 50L,2,2026-01-17,2026-01-19,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O000898,2026-01-16,K002,Tuborg 50L,2,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000899,2026-01-16,K003,Carlsberg 30L,2,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000900,2026-01-16,K004,Malka 30L,2,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000901,2026-01-16,K005,Weihenstephan 30L,1,2026-01-17,2026-01-17,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000902,2026-01-18,P043,Coca-Cola,48,2026-01-19,2026-01-19,delivered,SUP03,CBC (Central Bottling Company)
O000903,2026-01-18,P044,Coca-Cola Zero,24,2026-01-19,2026-01-19,delivered,SUP03,CBC (Central Bottling Company)
O000904,2026-01-18,P045,Sprite,24,2026-01-19,2026-01-19,delivered,SUP03,CBC (Central Bottling Company)
O000905,2026-01-18,P046,Tonic Water,48,2026-01-19,2026-01-19,delivered,SUP03,CBC (Central Bottling Company)
O000906,2026-01-18,P047,Soda Water,48,2026-01-19,2026-01-19,delivered,SUP03,CBC (Central Bottling Company)
O000907,2026-01-18,P048,Red Bull,24,2026-01-19,2026-01-19,delivered,SUP03,CBC (Central Bottling Company)
O000908,2026-01-19,P013,Gordon's,12,2026-01-20,2026-01-20,delivered,SUP01,Hakerem Distillers
O000909,2026-01-19,P025,Bacardi Carta Blanca,12,2026-01-20,2026-01-20,delivered,SUP01,Hakerem Distillers
O000910,2026-01-19,P034,Campari,12,2026-01-20,2026-01-20,delivered,SUP01,Hakerem Distillers
O000911,2026-01-19,P038,House Red Wine,12,2026-01-20,2026-01-20,delivered,SUP01,Hakerem Distillers
O000912,2026-01-19,P041,Prosecco,12,2026-01-20,2026-01-20,delivered,SUP01,Hakerem Distillers
O000913,2026-01-20,P001,Carlsberg,24,2026-01-21,2026-01-21,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000914,2026-01-20,P002,Heineken,24,2026-01-21,2026-01-21,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000915,2026-01-20,P003,Corona,24,2026-01-21,2026-01-21,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000916,2026-01-20,P004,Guinness,24,2026-01-21,2026-01-21,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000917,2026-01-20,P005,Goldstar,24,2026-01-21,2026-01-21,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000918,2026-01-20,K001,Carlsberg 50L,1,2026-01-21,2026-01-21,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000919,2026-01-20,K003,Carlsberg 30L,2,2026-01-21,2026-01-21,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
O000920,2026-01-20,K004,Malka 30L,1,2026-01-21,2026-01-23,delayed,SUP02,IBBL (Israel Beer Breweries Ltd)
O000921,2026-01-20,K005,Weihenstephan 30L,1,2026-01-21,2026-01-21,delivered,SUP02,IBBL (Israel Beer Breweries Ltd)
