sale_id,date,item_type,item_id,item_name,category,units_sold,lost_sales_due_to_stockout,revenue
SALE0001159,2025-09-20,cocktail,C007,Long Island Iced Tea,cocktail,13,0,754
SALE0001160,2025-09-20,product,P001,Carlsberg,beer,22,0,528.0
SALE0001161,2025-09-20,product,P002,Heineken,beer,18,0,450.0
SALE0001162,2025-09-20,product,P003,Corona,beer,16,0,432.0
SALE0001163,2025-09-20,product,P004,Guinness,beer,8,0,232.0
SALE0001164,2025-09-20,product,P005,Goldstar,beer,19,0,437.0
SALE0001165,2025-09-20,product,P006,Maccabee,beer,11,0,253.0
SALE0001166,2025-09-20,product,P007,Stella Artois,beer,12,0,312.0
SALE0001167,2025-09-20,product,P008,Erdinger,beer,7,0,203.0
SALE0001168,2025-09-20,product,P009,Bombay Sapphire,gin,8,0,280
SALE0001169,2025-09-20,product,P010,Tanqueray,gin,6,0,240
SALE0001170,2025-09-20,product,P011,Hendrick's,gin,6,0,300
SALE0001171,2025-09-20,product,P012,Beefeater,gin,4,0,140
SALE0001172,2025-09-20,product,P013,Gordon's,gin,11,0,330
SALE0001173,2025-09-20,product,P014,Absolut,vodka,13,0,455
SALE0001174,2025-09-20,product,P015,Finlandia,vodka,5,0,150
SALE0001175,2025-09-20,product,P016,Grey Goose,vodka,8,0,480
SALE0001176,2025-09-20,product,P017,Belvedere,vodka,3,0,165
SALE0001177,2025-09-20,product,P018,Stolichnaya,vodka,4,0,120
SALE0001178,2025-09-20,product,P019,Jameson,whiskey,14,0,560
SALE0001179,2025-09-20,product,P020,Jack Daniel's,whiskey,12,0,480
SALE0001180,2025-09-20,product,P021,Johnnie Walker Black,whiskey,8,0,400
SALE0001181,2025-09-20,product,P022,Chivas Regal,whiskey,6,0,270
SALE0001182,2025-09-20,product,P023,Maker's Mark,whiskey,5,0,250
SALE0001183,2025-09-20,product,P024,Glenfiddich 12,whiskey,4,0,260
SALE0001184,2025-09-20,product,P025,Bacardi Carta Blanca,rum,8,0,240
SALE0001185,2025-09-20,product,P026,Havana Club 3,rum,6,0,210
SALE0001186,2025-09-20,product,P027,Captain Morgan,rum,7,0,245
SALE0001187,2025-09-20,product,P028,Diplomatico Reserva,rum,2,0,120
SALE0001188,2025-09-20,product,P029,Jose Cuervo,tequila,6,0,210
SALE0001189,2025-09-20,product,P030,Olmeca Blanco,tequila,4,0,140
SALE0001190,2025-09-20,product,P031,Patron Silver,tequila,6,0,420
SALE0001191,2025-09-20,product,P032,Don Julio Blanco,tequila,4,0,280
SALE0001192,2025-09-20,product,P033,Aperol,aperitif,5,0,150
SALE0001193,2025-09-20,product,P034,Campari,aperitif,6,0,210
SALE0001194,2025-09-20,product,P035,Cointreau,liqueur,2,0,90
SALE0001195,2025-09-20,product,P036,Kahlua,liqueur,4,0,160
SALE0001196,2025-09-20,product,P037,Martini Rosso,vermouth,2,0,50
SALE0001197,2025-09-20,product,P038,House Red Wine,wine,20,0,1000
SALE0001198,2025-09-20,product,P039,House White Wine,wine,19,0,950
SALE0001199,2025-09-20,product,P040,Rose Wine,wine,12,0,600
SALE0001200,2025-09-20,product,P041,Prosecco,wine,8,0,440
SALE0001201,2025-09-20,product,P042,Chardonnay,wine,5,0,325
SALE0001202,2025-09-20,product,P043,Coca-Cola,soft_drink,26,0,364.0
SALE0001203,2025-09-20,product,P044,Coca-Cola Zero,soft_drink,19,0,266.0
SALE0001204,2025-09-20,product,P045,Sprite,soft_drink,19,0,266.0
SALE0001205,2025-09-20,product,P046,Tonic Water,soft_drink,12,0,168.0
SALE0001206,2025-09-20,product,P047,Soda Water,soft_drink,9,0,108.0
SALE0001207,2025-09-20,product,P048,Red Bull,soft_drink,16,0,320.0
SALE0001208,2025-09-20,product,P049,Ginger Beer,soft_drink,7,0,112.0
SALE0001209,2025-09-20,product,K001,Carlsberg 50L,draught_beer,123,0,3936
SALE0001210,2025-09-20,product,K002,Tuborg 50L,draught_beer,85,0,2720
SALE0001211,2025-09-20,product,K003,Carlsberg 30L,draught_beer,129,0,4128
SALE0001212,2025-09-20,product,K004,Malka 30L,draught_beer,93,0,2976
SALE0001213,2025-09-20,product,K005,Weihenstephan 30L,draught_beer,59,0,1888
SALE0001214,2025-09-21,cocktail,C001,Aperol Spritz,cocktail,15,0,690
SALE0001215,2025-09-21,cocktail,C002,Margarita,cocktail,10,0,500
SALE0001216,2025-09-21,cocktail,C003,Negroni,cocktail,6,0,312
SALE0001217,2025-09-21,cocktail,C004,Mojito,cocktail,13,0,624
SALE0001218,2025-09-21,cocktail,C005,Espresso Martini,cocktail,7,0,378
SALE0001219,2025-09-21,cocktail,C006,Gin & Tonic,cocktail,8,0,336
SALE0001220,2025-09-21,cocktail,C007,Long Island Iced Tea,cocktail,4,0,232
SALE0001221,2025-09-21,product,P001,Carlsberg,beer,6,0,144.0
SALE0001222,2025-09-21,product,P002,Heineken,beer,7,0,175.0
SALE0001223,2025-09-21,product,P003,Corona,beer,6,0,162.0
SALE0001224,2025-09-21,product,P004,Guinness,beer,4,0,116.0
SALE0001225,2025-09-21,product,P005,Goldstar,beer,9,0,207.0
SALE0001226,2025-09-21,product,P006,Maccabee,beer,3,0,69.0
SALE0001227,2025-09-21,product,P007,Stella Artois,beer,4,0,104.0
SALE0001228,2025-09-21,product,P008,Erdinger,beer,1,0,29.0
SALE0001229,2025-09-21,product,P009,Bombay Sapphire,gin,2,0,70
SALE0001230,2025-09-21,product,P010,Tanqueray,gin,3,0,120
SALE0001231,2025-09-21,product,P011,Hendrick's,gin,3,0,150
SALE0001232,2025-09-21,product,P012,Beefeater,gin,2,0,70
SALE0001233,2025-09-21,product,P013,Gordon's,gin,3,0,90
SALE0001234,2025-09-21,product,P014,Absolut,vodka,5,0,175
SALE0001235,2025-09-21,product,P015,Finlandia,vodka,1,0,30
SALE0001236,2025-09-21,product,P016,Grey Goose,vodka,3,0,180
SALE0001237,2025-09-21,product,P017,Belvedere,vodka,2,0,110
SALE0001238,2025-09-21,product,P018,Stolichnaya,vodka,2,0,60
SALE0001239,2025-09-21,product,P019,Jameson,whiskey,5,0,200
SALE0001240,2025-09-21,product,P020,Jack Daniel's,whiskey,6,0,240
SALE0001241,2025-09-21,product,P021,Johnnie Walker Black,whiskey,3,0,150
SALE0001242,2025-09-21,product,P022,Chivas Regal,whiskey,2,0,90
SALE0001243,2025-09-21,product,P023,Maker's Mark,whiskey,2,0,100
SALE0001244,2025-09-21,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0001245,2025-09-21,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0001246,2025-09-21,product,P026,Havana Club 3,rum,2,0,70
SALE0001247,2025-09-21,product,P027,Captain Morgan,rum,3,0,105
SALE0001248,2025-09-21,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0001249,2025-09-21,product,P029,Jose Cuervo,tequila,2,0,70
SALE0001250,2025-09-21,product,P030,Olmeca Blanco,tequila,2,0,70
SALE0001251,2025-09-21,product,P031,Patron Silver,tequila,2,0,140
SALE0001252,2025-09-21,product,P032,Don Julio Blanco,tequila,1,0,70
SALE0001253,2025-09-21,product,P033,Aperol,aperitif,2,0,60
SALE0001254,2025-09-21,product,P034,Campari,aperitif,3,0,105
SALE0001255,2025-09-21,product,P035,Cointreau,liqueur,1,0,45
SALE0001256,2025-09-21,product,P036,Kahlua,liqueur,1,0,40
SALE0001257,2025-09-21,product,P038,House Red Wine,wine,7,0,350
SALE0001258,2025-09-21,product,P039,House White Wine,wine,5,0,250
SALE0001259,2025-09-21,product,P040,Rose Wine,wine,3,0,150
SALE0001260,2025-09-21,product,P041,Prosecco,wine,2,0,110
SALE0001261,2025-09-21,product,P042,Chardonnay,wine,2,0,130
SALE0001262,2025-09-21,product,P043,Coca-Cola,soft_drink,9,0,126.0
SALE0001263,2025-09-21,product,P044,Coca-Cola Zero,soft_drink,6,0,84.0
SALE0001264,2025-09-21,product,P045,Sprite,soft_drink,5,0,70.0
SALE0001265,2025-09-21,product,P046,Tonic Water,soft_drink,5,0,70.0
SALE0001266,2025-09-21,product,P047,Soda Water,soft_drink,5,0,60.0
SALE0001267,2025-09-21,product,P048,Red Bull,soft_drink,3,0,60.0
SALE0001268,2025-09-21,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0001269,2025-09-21,product,K001,Carlsberg 50L,draught_beer,76,0,2432
SALE0001270,2025-09-21,product,K002,Tuborg 50L,draught_beer,47,0,1504
SALE0001271,2025-09-21,product,K003,Carlsberg 30L,draught_beer,29,0,928
SALE0001272,2025-09-21,product,K004,Malka 30L,draught_beer,17,0,544
SALE0001273,2025-09-21,product,K005,Weihenstephan 30L,draught_beer,18,0,576
SALE0001274,2025-09-22,cocktail,C001,Aperol Spritz,cocktail,14,0,644
SALE0001275,2025-09-22,cocktail,C002,Margarita,cocktail,6,0,300
SALE0001276,2025-09-22,cocktail,C003,Negroni,cocktail,6,0,312
SALE0001277,2025-09-22,cocktail,C004,Mojito,cocktail,5,0,240
SALE0001278,2025-09-22,cocktail,C005,Espresso Martini,cocktail,6,0,324
SALE0001279,2025-09-22,cocktail,C006,Gin & Tonic,cocktail,5,0,210
SALE0001280,2025-09-22,cocktail,C007,Long Island Iced Tea,cocktail,5,0,290
SALE0001281,2025-09-22,product,P001,Carlsberg,beer,8,0,192.0
SALE0001282,2025-09-22,product,P002,Heineken,beer,7,0,175.0
SALE0001283,2025-09-22,product,P003,Corona,beer,5,0,135.0
SALE0001284,2025-09-22,product,P004,Guinness,beer,3,0,87.0
SALE0001285,2025-09-22,product,P005,Goldstar,beer,8,0,184.0
SALE0001286,2025-09-22,product,P006,Maccabee,beer,4,0,92.0
SALE0001287,2025-09-22,product,P007,Stella Artois,beer,4,0,104.0
SALE0001288,2025-09-22,product,P008,Erdinger,beer,2,0,58.0
SALE0001289,2025-09-22,product,P009,Bombay Sapphire,gin,3,0,105
SALE0001290,2025-09-22,product,P010,Tanqueray,gin,3,0,120
SALE0001291,2025-09-22,product,P011,Hendrick's,gin,2,0,100
SALE0001292,2025-09-22,product,P012,Beefeater,gin,1,0,35
SALE0001293,2025-09-22,product,P013,Gordon's,gin,4,0,120
SALE0001294,2025-09-22,product,P014,Absolut,vodka,1,0,35
SALE0001295,2025-09-22,product,P015,Finlandia,vodka,2,0,60
SALE0001296,2025-09-22,product,P016,Grey Goose,vodka,2,0,120
SALE0001297,2025-09-22,product,P017,Belvedere,vodka,2,0,110
SALE0001298,2025-09-22,product,P018,Stolichnaya,vodka,1,0,30
SALE0001299,2025-09-22,product,P019,Jameson,whiskey,7,0,280
SALE0001300,2025-09-22,product,P020,Jack Daniel's,whiskey,3,0,120
SALE0001301,2025-09-22,product,P021,Johnnie Walker Black,whiskey,3,0,150
SALE0001302,2025-09-22,product,P022,Chivas Regal,whiskey,2,0,90
SALE0001303,2025-09-22,product,P023,Maker's Mark,whiskey,2,0,100
SALE0001304,2025-09-22,product,P024,Glenfiddich 12,whiskey,1,0,65
SALE0001305,2025-09-22,product,P025,Bacardi Carta Blanca,rum,2,0,60
SALE0001306,2025-09-22,product,P026,Havana Club 3,rum,1,0,35
SALE0001307,2025-09-22,product,P027,Captain Morgan,rum,2,0,70
SALE0001308,2025-09-22,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0001309,2025-09-22,product,P029,Jose Cuervo,tequila,3,0,105
SALE0001310,2025-09-22,product,P030,Olmeca Blanco,tequila,1,0,35
SALE0001311,2025-09-22,product,P031,Patron Silver,tequila,2,0,140
SALE0001312,2025-09-22,product,P032,Don Julio Blanco,tequila,1,0,70
SALE0001313,2025-09-22,product,P033,Aperol,aperitif,3,0,90
SALE0001314,2025-09-22,product,P034,Campari,aperitif,2,0,70
SALE0001315,2025-09-22,product,P036,Kahlua,liqueur,1,0,40
SALE0001316,2025-09-22,product,P038,House Red Wine,wine,4,0,200
SALE0001317,2025-09-22,product,P039,House White Wine,wine,4,0,200
SALE0001318,2025-09-22,product,P040,Rose Wine,wine,2,0,100
SALE0001319,2025-09-22,product,P041,Prosecco,wine,2,0,110
SALE0001320,2025-09-22,product,P042,Chardonnay,wine,1,0,65
SALE0001321,2025-09-22,product,P043,Coca-Cola,soft_drink,11,0,154.0
SALE0001322,2025-09-22,product,P044,Coca-Cola Zero,soft_drink,4,0,56.0
SALE0001323,2025-09-22,product,P045,Sprite,soft_drink,6,0,84.0
SALE0001324,2025-09-22,product,P046,Tonic Water,soft_drink,2,0,28.0
SALE0001325,2025-09-22,product,P047,Soda Water,soft_drink,4,0,48.0
SALE0001326,2025-09-22,product,P048,Red Bull,soft_drink,3,0,60.0
SALE0001327,2025-09-22,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0001328,2025-09-22,product,K001,Carlsberg 50L,draught_beer,26,0,832
SALE0001329,2025-09-22,product,K002,Tuborg 50L,draught_beer,23,0,736
SALE0001330,2025-09-22,product,K003,Carlsberg 30L,draught_beer,20,0,640
SALE0001331,2025-09-22,product,K004,Malka 30L,draught_beer,39,0,1248
SALE0001332,2025-09-22,product,K005,Weihenstephan 30L,draught_beer,19,0,608
SALE0001333,2025-09-23,cocktail,C001,Aperol Spritz,cocktail,18,0,828
SALE0001334,2025-09-23,cocktail,C002,Margarita,cocktail,9,0,450
SALE0001335,2025-09-23,cocktail,C003,Negroni,cocktail,4,0,208
SALE0001336,2025-09-23,cocktail,C004,Mojito,cocktail,5,0,240
SALE0001337,2025-09-23,cocktail,C005,Espresso Martini,cocktail,10,0,540
SALE0001338,2025-09-23,cocktail,C006,Gin & Tonic,cocktail,6,0,252
SALE0001339,2025-09-23,cocktail,C007,Long Island Iced Tea,cocktail,4,0,232
SALE0001340,2025-09-23,product,P001,Carlsberg,beer,8,0,192.0
SALE0001341,2025-09-23,product,P002,Heineken,beer,6,0,150.0
SALE0001342,2025-09-23,product,P003,Corona,beer,3,0,81.0
SALE0001343,2025-09-23,product,P004,Guinness,beer,2,0,58.0
SALE0001344,2025-09-23,product,P005,Goldstar,beer,3,0,69.0
SALE0001345,2025-09-23,product,P006,Maccabee,beer,3,0,69.0
SALE0001346,2025-09-23,product,P007,Stella Artois,beer,5,0,130.0
SALE0001347,2025-09-23,product,P008,Erdinger,beer,2,0,58.0
SALE0001348,2025-09-23,product,P009,Bombay Sapphire,gin,2,0,70
SALE0001349,2025-09-23,product,P011,Hendrick's,gin,1,0,50
SALE0001350,2025-09-23,product,P012,Beefeater,gin,1,0,35
SALE0001351,2025-09-23,product,P013,Gordon's,gin,4,0,120
SALE0001352,2025-09-23,product,P014,Absolut,vodka,4,0,140
SALE0001353,2025-09-23,product,P015,Finlandia,vodka,2,0,60
SALE0001354,2025-09-23,product,P016,Grey Goose,vodka,2,0,120
SALE0001355,2025-09-23,product,P017,Belvedere,vodka,1,0,55
SALE0001356,2025-09-23,product,P018,Stolichnaya,vodka,1,0,30
SALE0001357,2025-09-23,product,P019,Jameson,whiskey,4,0,160
SALE0001358,2025-09-23,product,P020,Jack Daniel's,whiskey,6,0,240
SALE0001359,2025-09-23,product,P021,Johnnie Walker Black,whiskey,3,0,150
SALE0001360,2025-09-23,product,P022,Chivas Regal,whiskey,2,0,90
SALE0001361,2025-09-23,product,P023,Maker's Mark,whiskey,2,0,100
SALE0001362,2025-09-23,product,P024,Glenfiddich 12,whiskey,1,0,65
SALE0001363,2025-09-23,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0001364,2025-09-23,product,P026,Havana Club 3,rum,2,0,70
SALE0001365,2025-09-23,product,P027,Captain Morgan,rum,2,0,70
SALE0001366,2025-09-23,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0001367,2025-09-23,product,P029,Jose Cuervo,tequila,2,0,70
SALE0001368,2025-09-23,product,P030,Olmeca Blanco,tequila,1,0,35
SALE0001369,2025-09-23,product,P031,Patron Silver,tequila,2,0,140
SALE0001370,2025-09-23,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0001371,2025-09-23,product,P033,Aperol,aperitif,2,0,60
SALE0001372,2025-09-23,product,P034,Campari,aperitif,2,0,70
SALE0001373,2025-09-23,product,P035,Cointreau,liqueur,1,0,45
SALE0001374,2025-09-23,product,P036,Kahlua,liqueur,1,0,40
SALE0001375,2025-09-23,product,P037,Martini Rosso,vermouth,1,0,25
SALE0001376,2025-09-23,product,P038,House Red Wine,wine,4,0,200
SALE0001377,2025-09-23,product,P039,House White Wine,wine,6,0,300
SALE0001378,2025-09-23,product,P040,Rose Wine,wine,3,0,150
SALE0001379,2025-09-23,product,P041,Prosecco,wine,2,0,110
SALE0001380,2025-09-23,product,P042,Chardonnay,wine,2,0,130
SALE0001381,2025-09-23,product,P043,Coca-Cola,soft_drink,1,2,14.0
SALE0001382,2025-09-23,product,P044,Coca-Cola Zero,soft_drink,6,0,84.0
SALE0001383,2025-09-23,product,P045,Sprite,soft_drink,4,0,56.0
SALE0001384,2025-09-23,product,P046,Tonic Water,soft_drink,5,0,70.0
SALE0001385,2025-09-23,product,P047,Soda Water,soft_drink,3,0,36.0
SALE0001386,2025-09-23,product,P048,Red Bull,soft_drink,6,0,120.0
SALE0001387,2025-09-23,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0001388,2025-09-23,product,K001,Carlsberg 50L,draught_beer,55,0,1760
SALE0001389,2025-09-23,product,K002,Tuborg 50L,draught_beer,36,0,1152
SALE0001390,2025-09-23,product,K003,Carlsberg 30L,draught_beer,46,0,1472
SALE0001391,2025-09-23,product,K004,Malka 30L,draught_beer,32,0,1024
SALE0001392,2025-09-23,product,K005,Weihenstephan 30L,draught_beer,16,0,512
SALE0001393,2025-09-24,cocktail,C001,Aperol Spritz,cocktail,22,0,1012
SALE0001394,2025-09-24,cocktail,C002,Margarita,cocktail,12,0,600
SALE0001395,2025-09-24,cocktail,C003,Negroni,cocktail,5,0,260
SALE0001396,2025-09-24,cocktail,C004,Mojito,cocktail,13,0,624
SALE0001397,2025-09-24,cocktail,C005,Espresso Martini,cocktail,12,0,648
SALE0001398,2025-09-24,cocktail,C006,Gin & Tonic,cocktail,11,0,462
SALE0001399,2025-09-24,cocktail,C007,Long Island Iced Tea,cocktail,6,0,348
SALE0001400,2025-09-24,product,P001,Carlsberg,beer,9,0,216.0
SALE0001401,2025-09-24,product,P002,Heineken,beer,7,0,175.0
SALE0001402,2025-09-24,product,P003,Corona,beer,7,0,189.0
SALE0001403,2025-09-24,product,P004,Guinness,beer,3,0,87.0
SALE0001404,2025-09-24,product,P005,Goldstar,beer,8,0,184.0
SALE0001405,2025-09-24,product,P006,Maccabee,beer,4,0,92.0
SALE0001406,2025-09-24,product,P007,Stella Artois,beer,7,0,182.0
SALE0001407,2025-09-24,product,P008,Erdinger,beer,3,0,87.0
SALE0001408,2025-09-24,product,P009,Bombay Sapphire,gin,3,0,105
SALE0001409,2025-09-24,product,P010,Tanqueray,gin,3,0,120
SALE0001410,2025-09-24,product,P011,Hendrick's,gin,3,0,150
SALE0001411,2025-09-24,product,P012,Beefeater,gin,2,0,70
SALE0001412,2025-09-24,product,P013,Gordon's,gin,5,0,150
SALE0001413,2025-09-24,product,P014,Absolut,vodka,8,0,280
SALE0001414,2025-09-24,product,P015,Finlandia,vodka,2,0,60
SALE0001415,2025-09-24,product,P016,Grey Goose,vodka,3,0,180
SALE0001416,2025-09-24,product,P017,Belvedere,vodka,2,0,110
SALE0001417,2025-09-24,product,P018,Stolichnaya,vodka,3,0,90
SALE0001418,2025-09-24,product,P019,Jameson,whiskey,7,0,280
SALE0001419,2025-09-24,product,P020,Jack Daniel's,whiskey,8,0,320
SALE0001420,2025-09-24,product,P021,Johnnie Walker Black,whiskey,4,0,200
SALE0001421,2025-09-24,product,P022,Chivas Regal,whiskey,4,0,180
SALE0001422,2025-09-24,product,P023,Maker's Mark,whiskey,1,0,50
SALE0001423,2025-09-24,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0001424,2025-09-24,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0001425,2025-09-24,product,P026,Havana Club 3,rum,2,0,70
SALE0001426,2025-09-24,product,P027,Captain Morgan,rum,3,0,105
SALE0001427,2025-09-24,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0001428,2025-09-24,product,P029,Jose Cuervo,tequila,4,0,140
SALE0001429,2025-09-24,product,P030,Olmeca Blanco,tequila,2,0,70
SALE0001430,2025-09-24,product,P031,Patron Silver,tequila,3,0,210
SALE0001431,2025-09-24,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0001432,2025-09-24,product,P033,Aperol,aperitif,3,0,90
SALE0001433,2025-09-24,product,P034,Campari,aperitif,3,0,105
SALE0001434,2025-09-24,product,P035,Cointreau,liqueur,1,0,45
SALE0001435,2025-09-24,product,P036,Kahlua,liqueur,2,0,80
SALE0001436,2025-09-24,product,P037,Martini Rosso,vermouth,1,0,25
SALE0001437,2025-09-24,product,P038,House Red Wine,wine,9,0,450
SALE0001438,2025-09-24,product,P039,House White Wine,wine,6,0,300
SALE0001439,2025-09-24,product,P040,Rose Wine,wine,5,0,250
SALE0001440,2025-09-24,product,P041,Prosecco,wine,4,0,220
SALE0001441,2025-09-24,product,P042,Chardonnay,wine,2,0,130
SALE0001442,2025-09-24,product,P043,Coca-Cola,soft_drink,0,15,0.0
SALE0001443,2025-09-24,product,P044,Coca-Cola Zero,soft_drink,6,0,84.0
SALE0001444,2025-09-24,product,P045,Sprite,soft_drink,8,0,112.0
SALE0001445,2025-09-24,product,P046,Tonic Water,soft_drink,4,0,56.0
SALE0001446,2025-09-24,product,P047,Soda Water,soft_drink,4,0,48.0
SALE0001447,2025-09-24,product,P048,Red Bull,soft_drink,6,0,120.0
SALE0001448,2025-09-24,product,P049,Ginger Beer,soft_drink,3,0,48.0
SALE0001449,2025-09-24,product,K001,Carlsberg 50L,draught_beer,57,0,1824
SALE0001450,2025-09-24,product,K002,Tuborg 50L,draught_beer,48,0,1536
SALE0001451,2025-09-24,product,K003,Carlsberg 30L,draught_beer,66,0,2112
SALE0001452,2025-09-24,product,K004,Malka 30L,draught_beer,44,0,1408
SALE0001453,2025-09-24,product,K005,Weihenstephan 30L,draught_beer,27,0,864
SALE0001454,2025-09-25,cocktail,C001,Aperol Spritz,cocktail,31,0,1426
SALE0001455,2025-09-25,cocktail,C002,Margarita,cocktail,22,0,1100
SALE0001456,2025-09-25,cocktail,C003,Negroni,cocktail,13,0,676
SALE0001457,2025-09-25,cocktail,C004,Mojito,cocktail,25,0,1200
SALE0001458,2025-09-25,cocktail,C005,Espresso Martini,cocktail,18,0,972
SALE0001459,2025-09-25,cocktail,C006,Gin & Tonic,cocktail,19,0,798
SALE0001460,2025-09-25,cocktail,C007,Long Island Iced Tea,cocktail,8,0,464
SALE0001461,2025-09-25,product,P001,Carlsberg,beer,15,0,360.0
SALE0001462,2025-09-25,product,P002,Heineken,beer,16,0,400.0
SALE0001463,2025-09-25,product,P003,Corona,beer,13,0,351.0
SALE0001464,2025-09-25,product,P004,Guinness,beer,5,0,145.0
SALE0001465,2025-09-25,product,P005,Goldstar,beer,10,0,230.0
SALE0001466,2025-09-25,product,P006,Maccabee,beer,7,0,161.0
SALE0001467,2025-09-25,product,P007,Stella Artois,beer,9,0,234.0
SALE0001468,2025-09-25,product,P008,Erdinger,beer,5,0,145.0
SALE0001469,2025-09-25,product,P009,Bombay Sapphire,gin,4,0,140
SALE0001470,2025-09-25,product,P010,Tanqueray,gin,5,0,200
SALE0001471,2025-09-25,product,P011,Hendrick's,gin,4,0,200
SALE0001472,2025-09-25,product,P012,Beefeater,gin,2,0,70
SALE0001473,2025-09-25,product,P013,Gordon's,gin,5,0,150
SALE0001474,2025-09-25,product,P014,Absolut,vodka,12,0,420
SALE0001475,2025-09-25,product,P015,Finlandia,vodka,3,0,90
SALE0001476,2025-09-25,product,P016,Grey Goose,vodka,7,0,420
SALE0001477,2025-09-25,product,P017,Belvedere,vodka,3,0,165
SALE0001478,2025-09-25,product,P018,Stolichnaya,vodka,3,0,90
SALE0001479,2025-09-25,product,P019,Jameson,whiskey,12,0,480
SALE0001480,2025-09-25,product,P020,Jack Daniel's,whiskey,7,0,280
SALE0001481,2025-09-25,product,P021,Johnnie Walker Black,whiskey,6,0,300
SALE0001482,2025-09-25,product,P022,Chivas Regal,whiskey,4,0,180
SALE0001483,2025-09-25,product,P023,Maker's Mark,whiskey,2,0,100
SALE0001484,2025-09-25,product,P024,Glenfiddich 12,whiskey,3,0,195
SALE0001485,2025-09-25,product,P025,Bacardi Carta Blanca,rum,6,0,180
SALE0001486,2025-09-25,product,P026,Havana Club 3,rum,5,0,175
SALE0001487,2025-09-25,product,P027,Captain Morgan,rum,5,0,175
SALE0001488,2025-09-25,product,P028,Diplomatico Reserva,rum,2,0,120
SALE0001489,2025-09-25,product,P029,Jose Cuervo,tequila,4,0,140
SALE0001490,2025-09-25,product,P030,Olmeca Blanco,tequila,2,0,70
SALE0001491,2025-09-25,product,P031,Patron Silver,tequila,4,0,280
SALE0001492,2025-09-25,product,P032,Don Julio Blanco,tequila,3,0,210
