count_id,date,product_id,product_name,reported_stock,counted_by,station
CNT001772,2025-12-14,P003,Corona,66.2,Maya,both
CNT001773,2025-12-14,P004,Guinness,44.6,Maya,both
CNT001774,2025-12-14,P005,Goldstar,62.6,Maya,both
CNT001775,2025-12-14,P006,Maccabee,33.1,Maya,both
CNT001776,2025-12-14,P007,Stella Artois,22.4,Maya,both
CNT001777,2025-12-14,P008,Erdinger,34.2,Maya,both
CNT001778,2025-12-14,P009,Bombay Sapphire,8.97,Maya,both
CNT001779,2025-12-14,P010,Tanqueray,4.09,Maya,both
CNT001780,2025-12-14,P011,Hendrick's,8.01,Maya,both
CNT001781,2025-12-14,P012,Beefeater,11.46,Maya,both
CNT001782,2025-12-14,P013,Gordon's,16.2,Maya,both
CNT001783,2025-12-14,P014,Absolut,8.43,Maya,both
CNT001784,2025-12-14,P015,Finlandia,11.8,Maya,both
CNT001785,2025-12-14,P016,Grey Goose,10.0,Maya,both
CNT001786,2025-12-14,P017,Belvedere,12.4,Maya,both
CNT001787,2025-12-14,P018,Stolichnaya,11.12,Maya,both
CNT001788,2025-12-14,P019,Jameson,9.1,Maya,both
CNT001789,2025-12-14,P020,Jack Daniel's,11.53,Maya,both
CNT001790,2025-12-14,P021,Johnnie Walker Black,8.19,Maya,both
CNT001791,2025-12-14,P022,Chivas Regal,4.17,Maya,both
CNT001792,2025-12-14,P023,Maker's Mark,11.97,Maya,both
CNT001793,2025-12-14,P024,Glenfiddich 12,12.15,Maya,inside
CNT001794,2025-12-14,P025,Bacardi Carta Blanca,11.84,Maya,both
CNT001795,2025-12-14,P026,Havana Club 3,3.66,Maya,both
CNT001796,2025-12-14,P027,Captain Morgan,3.49,Maya,both
CNT001797,2025-12-14,P028,Diplomatico Reserva,8.17,Maya,both
CNT001798,2025-12-14,P029,Jose Cuervo,11.25,Maya,both
CNT001799,2025-12-14,P030,Olmeca Blanco,12.06,Maya,both
CNT001800,2025-12-14,P031,Patron Silver,10.49,Maya,inside
CNT001801,2025-12-14,P032,Don Julio Blanco,11.12,Maya,both
CNT001802,2025-12-14,P033,Aperol,18.34,Maya,outside
CNT001803,2025-12-14,P034,Campari,9.56,Maya,both
CNT001804,2025-12-14,P035,Cointreau,11.97,Maya,both
CNT001805,2025-12-14,P036,Kahlua,6.29,Maya,both
CNT001806,2025-12-14,P037,Martini Rosso,11.12,Maya,inside
CNT001807,2025-12-14,P038,House Red Wine,15.45,Maya,both
CNT001808,2025-12-14,P039,House White Wine,23.73,Maya,both
CNT001809,2025-12-14,P040,Rose Wine,19.0,Maya,both
CNT001810,2025-12-14,P041,Prosecco,27.5,Maya,both
CNT001811,2025-12-14,P042,Chardonnay,15.84,Maya,both
CNT001812,2025-12-14,P043,Coca-Cola,46.7,Maya,both
CNT001813,2025-12-14,P044,Coca-Cola Zero,26.6,Maya,both
CNT001814,2025-12-14,P045,Sprite,50.2,Maya,both
CNT001815,2025-12-14,P046,Tonic Water,28.82,Maya,both
CNT001816,2025-12-14,P047,Soda Water,24.34,Maya,both
CNT001817,2025-12-14,P048,Red Bull,27.95,Maya,both
CNT001818,2025-12-14,P049,Ginger Beer,20.2,Maya,both
CNT001819,2025-12-14,P050,Orange Juice,4.0,Maya,both
CNT001820,2025-12-14,P051,Cranberry Juice,4.0,Maya,both
CNT001821,2025-12-14,P052,Lime Juice,9.74,Maya,both
CNT001822,2025-12-14,P053,Lemon Juice,7.92,Maya,both
CNT001823,2025-12-14,P054,Sugar Syrup,4.75,Maya,both
CNT001824,2025-12-14,P055,Fresh Mint,6.49,Maya,both
CNT001825,2025-12-14,P056,Coffee Beans,5.52,Maya,inside
CNT001826,2025-12-14,K001,Carlsberg 50L,4.58,Maya,inside
CNT001827,2025-12-14,K002,Tuborg 50L,4.37,Maya,inside
CNT001828,2025-12-14,K003,Carlsberg 30L,5.37,Maya,outside
CNT001829,2025-12-14,K004,Malka 30L,4.8,Maya,outside
CNT001830,2025-12-14,K005,Weihenstephan 30L,2.77,Maya,outside
CNT001831,2025-12-17,P001,Carlsberg,61.4,Roei,both
CNT001832,2025-12-17,P002,Heineken,61.6,Roei,both
CNT001833,2025-12-17,P003,Corona,53.2,Roei,both
CNT001834,2025-12-17,P004,Guinness,42.6,Roei,both
CNT001835,2025-12-17,P005,Goldstar,71.6,Roei,both
CNT001836,2025-12-17,P006,Maccabee,51.0,Roei,both
CNT001837,2025-12-17,P007,Stella Artois,39.4,Roei,both
CNT001838,2025-12-17,P008,Erdinger,29.2,Roei,both
CNT001839,2025-12-17,P009,Bombay Sapphire,8.54,Roei,both
CNT001840,2025-12-17,P010,Tanqueray,4.0,Roei,both
CNT001841,2025-12-17,P011,Hendrick's,7.07,Roei,both
CNT001842,2025-12-17,P012,Beefeater,11.2,Roei,both
CNT001843,2025-12-17,P013,Gordon's,14.66,Roei,both
CNT001844,2025-12-17,P014,Absolut,17.69,Roei,both
CNT001845,2025-12-17,P015,Finlandia,11.55,Roei,both
CNT001846,2025-12-17,P016,Grey Goose,9.31,Roei,both
CNT001847,2025-12-17,P017,Belvedere,12.06,Roei,both
CNT001848,2025-12-17,P018,Stolichnaya,10.77,Roei,both
CNT001849,2025-12-17,P019,Jameson,8.16,Roei,both
CNT001850,2025-12-17,P020,Jack Daniel's,10.59,Roei,both
CNT001851,2025-12-17,P021,Johnnie Walker Black,7.59,Roei,both
CNT001852,2025-12-17,P022,Chivas Regal,4.74,Roei,both
CNT001853,2025-12-17,P023,Maker's Mark,11.8,Roei,both
CNT001854,2025-12-17,P024,Glenfiddich 12,11.97,Roei,inside
CNT001855,2025-12-17,P025,Bacardi Carta Blanca,20.57,Roei,both
CNT001856,2025-12-17,P026,Havana Club 3,3.32,Roei,both
CNT001857,2025-12-17,P027,Captain Morgan,15.06,Roei,both
CNT001858,2025-12-17,P028,Diplomatico Reserva,7.09,Roei,both
CNT001859,2025-12-17,P029,Jose Cuervo,10.73,Roei,both
CNT001860,2025-12-17,P030,Olmeca Blanco,11.8,Roei,both
CNT001861,2025-12-17,P031,Patron Silver,8.8,Roei,inside
CNT001862,2025-12-17,P032,Don Julio Blanco,11.03,Roei,both
CNT001863,2025-12-17,P033,Aperol,15.69,Roei,outside
CNT001864,2025-12-17,P034,Campari,8.61,Roei,both
CNT001865,2025-12-17,P035,Cointreau,11.14,Roei,both
CNT001866,2025-12-17,P036,Kahlua,5.35,Roei,both
CNT001867,2025-12-17,P037,Martini Rosso,10.43,Roei,inside
CNT001868,2025-12-17,P038,House Red Wine,24.52,Roei,both
CNT001869,2025-12-17,P039,House White Wine,20.56,Roei,both
CNT001870,2025-12-17,P040,Rose Wine,17.4,Roei,both
CNT001871,2025-12-17,P041,Prosecco,23.74,Roei,both
CNT001872,2025-12-17,P042,Chardonnay,14.84,Roei,both
CNT001873,2025-12-17,P043,Coca-Cola,62.9,Roei,both
CNT001874,2025-12-17,P044,Coca-Cola Zero,57.6,Roei,both
CNT001875,2025-12-17,P045,Sprite,66.2,Roei,both
CNT001876,2025-12-17,P046,Tonic Water,66.42,Roei,both
CNT001877,2025-12-17,P047,Soda Water,59.6,Roei,both
CNT001878,2025-12-17,P048,Red Bull,45.8,Roei,both
CNT001879,2025-12-17,P049,Ginger Beer,40.2,Roei,both
CNT001880,2025-12-17,P050,Orange Juice,4.0,Roei,both
CNT001881,2025-12-17,P051,Cranberry Juice,4.0,Roei,both
CNT001882,2025-12-17,P052,Lime Juice,8.44,Roei,both
CNT001883,2025-12-17,P053,Lemon Juice,7.72,Roei,both
CNT001884,2025-12-17,P054,Sugar Syrup,4.09,Roei,both
CNT001885,2025-12-17,P055,Fresh Mint,6.24,Roei,both
CNT001886,2025-12-17,P056,Coffee Beans,5.31,Roei,inside
CNT001887,2025-12-17,K001,Carlsberg 50L,5.22,Roei,inside
CNT001888,2025-12-17,K002,Tuborg 50L,5.74,Roei,inside
CNT001889,2025-12-17,K003,Carlsberg 30L,6.38,Roei,outside
CNT001890,2025-12-17,K004,Malka 30L,5.95,Roei,outside
CNT001891,2025-12-17,K005,Weihenstephan 30L,4.2,Roei,outside
CNT001892,2025-12-21,P001,Carlsberg,62.4,Tomer,both
CNT001893,2025-12-21,P002,Heineken,50.6,Tomer,both
CNT001894,2025-12-21,P003,Corona,54.2,Tomer,both
CNT001895,2025-12-21,P004,Guinness,26.6,Tomer,both
CNT001896,2025-12-21,P005,Goldstar,55.6,Tomer,both
CNT001897,2025-12-21,P006,Maccabee,30.0,Tomer,both
CNT001898,2025-12-21,P007,Stella Artois,40.4,Tomer,both
CNT001899,2025-12-21,P008,Erdinger,19.2,Tomer,both
CNT001900,2025-12-21,P009,Bombay Sapphire,7.42,Tomer,both
CNT001901,2025-12-21,P010,Tanqueray,3.06,Tomer,both
CNT001902,2025-12-21,P011,Hendrick's,4.8,Tomer,both
CNT001903,2025-12-21,P012,Beefeater,10.52,Tomer,both
CNT001904,2025-12-21,P013,Gordon's,8.96,Tomer,both
CNT001905,2025-12-21,P014,Absolut,12.93,Tomer,both
CNT001906,2025-12-21,P015,Finlandia,10.95,Tomer,both
CNT001907,2025-12-21,P016,Grey Goose,8.02,Tomer,both
CNT001908,2025-12-21,P017,Belvedere,11.55,Tomer,both
CNT001909,2025-12-21,P018,Stolichnaya,10.26,Tomer,both
CNT001910,2025-12-21,P019,Jameson,5.76,Tomer,both
CNT001911,2025-12-21,P020,Jack Daniel's,8.28,Tomer,both
CNT001912,2025-12-21,P021,Johnnie Walker Black,6.31,Tomer,both
CNT001913,2025-12-21,P022,Chivas Regal,2.63,Tomer,both
CNT001914,2025-12-21,P023,Maker's Mark,11.2,Tomer,both
CNT001915,2025-12-21,P024,Glenfiddich 12,11.29,Tomer,inside
CNT001916,2025-12-21,P025,Bacardi Carta Blanca,12.89,Tomer,both
CNT001917,2025-12-21,P026,Havana Club 3,14.29,Tomer,both
CNT001918,2025-12-21,P027,Captain Morgan,13.86,Tomer,both
CNT001919,2025-12-21,P028,Diplomatico Reserva,6.55,Tomer,both
CNT001920,2025-12-21,P029,Jose Cuervo,9.03,Tomer,both
CNT001921,2025-12-21,P030,Olmeca Blanco,11.12,Tomer,both
CNT001922,2025-12-21,P031,Patron Silver,15.4,Tomer,inside
CNT001923,2025-12-21,P032,Don Julio Blanco,10.43,Tomer,both
CNT001924,2025-12-21,P033,Aperol,20.49,Tomer,outside
CNT001925,2025-12-21,P034,Campari,6.26,Tomer,both
CNT001926,2025-12-21,P035,Cointreau,8.63,Tomer,both
CNT001927,2025-12-21,P036,Kahlua,3.66,Tomer,both
CNT001928,2025-12-21,P037,Martini Rosso,8.46,Tomer,inside
CNT001929,2025-12-21,P038,House Red Wine,15.49,Tomer,both
CNT001930,2025-12-21,P039,House White Wine,11.04,Tomer,both
CNT001931,2025-12-21,P040,Rose Wine,13.4,Tomer,both
CNT001932,2025-12-21,P041,Prosecco,24.06,Tomer,both
CNT001933,2025-12-21,P042,Chardonnay,12.64,Tomer,both
CNT001934,2025-12-21,P043,Coca-Cola,51.8,Tomer,both
CNT001935,2025-12-21,P044,Coca-Cola Zero,20.6,Tomer,both
CNT001936,2025-12-21,P045,Sprite,37.2,Tomer,both
CNT001937,2025-12-21,P046,Tonic Water,31.12,Tomer,both
CNT001938,2025-12-21,P047,Soda Water,29.36,Tomer,both
CNT001939,2025-12-21,P048,Red Bull,20.8,Tomer,both
CNT001940,2025-12-21,P049,Ginger Beer,26.95,Tomer,both
CNT001941,2025-12-21,P050,Orange Juice,4.0,Tomer,both
CNT001942,2025-12-21,P051,Cranberry Juice,4.0,Tomer,both
CNT001943,2025-12-21,P052,Lime Juice,5.01,Tomer,both
CNT001944,2025-12-21,P053,Lemon Juice,7.2,Tomer,both
CNT001945,2025-12-21,P054,Sugar Syrup,8.77,Tomer,both
CNT001946,2025-12-21,P055,Fresh Mint,5.66,Tomer,both
CNT001947,2025-12-21,P056,Coffee Beans,4.99,Tomer,inside
CNT001948,2025-12-21,K001,Carlsberg 50L,4.41,Tomer,inside
CNT001949,2025-12-21,K002,Tuborg 50L,4.62,Tomer,inside
CNT001950,2025-12-21,K003,Carlsberg 30L,4.76,Tomer,outside
CNT001951,2025-12-21,K004,Malka 30L,5.28,Tomer,outside
CNT001952,2025-12-21,K005,Weihenstephan 30L,4.41,Tomer,outside
CNT001953,2025-12-24,P001,Carlsberg,71.4,Yael,both
CNT001954,2025-12-24,P002,Heineken,57.6,Yael,both
CNT001955,2025-12-24,P003,Corona,68.2,Yael,both
CNT001956,2025-12-24,P004,Guinness,42.6,Yael,both
CNT001957,2025-12-24,P005,Goldstar,69.6,Yael,both
CNT001958,2025-12-24,P006,Maccabee,47.82,Yael,both
CNT001959,2025-12-24,P007,Stella Artois,53.4,Yael,both
CNT001960,2025-12-24,P008,Erdinger,13.2,Yael,both
CNT001961,2025-12-24,P009,Bombay Sapphire,6.82,Yael,both
CNT001962,2025-12-24,P010,Tanqueray,14.72,Yael,both
CNT001963,2025-12-24,P011,Hendrick's,15.47,Yael,both
CNT001964,2025-12-24,P012,Beefeater,9.98,Yael,both
CNT001965,2025-12-24,P013,Gordon's,18.28,Yael,both
CNT001966,2025-12-24,P014,Absolut,10.49,Yael,both
CNT001967,2025-12-24,P015,Finlandia,10.69,Yael,both
CNT001968,2025-12-24,P016,Grey Goose,7.42,Yael,both
CNT001969,2025-12-24,P017,Belvedere,11.2,Yael,both
CNT001970,2025-12-24,P018,Stolichnaya,9.65,Yael,both
CNT001971,2025-12-24,P019,Jameson,16.28,Yael,both
CNT001972,2025-12-24,P020,Jack Daniel's,7.33,Yael,both
CNT001973,2025-12-24,P021,Johnnie Walker Black,5.71,Yael,both
CNT001974,2025-12-24,P022,Chivas Regal,13.95,Yael,both
CNT001975,2025-12-24,P023,Maker's Mark,10.95,Yael,both
CNT001976,2025-12-24,P024,Glenfiddich 12,11.03,Yael,inside
CNT001977,2025-12-24,P025,Bacardi Carta Blanca,20.77,Yael,both
CNT001978,2025-12-24,P026,Havana Club 3,13.94,Yael,both
CNT001979,2025-12-24,P027,Captain Morgan,13.34,Yael,both
CNT001980,2025-12-24,P028,Diplomatico Reserva,6.66,Yael,both
CNT001981,2025-12-24,P029,Jose Cuervo,8.11,Yael,both
CNT001982,2025-12-24,P030,Olmeca Blanco,10.95,Yael,both
CNT001983,2025-12-24,P031,Patron Silver,13.45,Yael,inside
CNT001984,2025-12-24,P032,Don Julio Blanco,10.09,Yael,both
CNT001985,2025-12-24,P033,Aperol,16.37,Yael,outside
CNT001986,2025-12-24,P034,Campari,5.01,Yael,both
CNT001987,2025-12-24,P035,Cointreau,7.51,Yael,both
CNT001988,2025-12-24,P036,Kahlua,14.78,Yael,both
CNT001989,2025-12-24,P037,Martini Rosso,7.77,Yael,inside
CNT001990,2025-12-24,P038,House Red Wine,23.1,Yael,both
CNT001991,2025-12-24,P039,House White Wine,19.14,Yael,both
CNT001992,2025-12-24,P040,Rose Wine,11.4,Yael,both
CNT001993,2025-12-24,P041,Prosecco,29.57,Yael,both
CNT001994,2025-12-24,P042,Chardonnay,11.44,Yael,both
CNT001995,2025-12-24,P043,Coca-Cola,76.7,Yael,both
CNT001996,2025-12-24,P044,Coca-Cola Zero,50.6,Yael,both
CNT001997,2025-12-24,P045,Sprite,50.2,Yael,both
CNT001998,2025-12-24,P046,Tonic Water,65.72,Yael,both
CNT001999,2025-12-24,P047,Soda Water,60.0,Yael,both
CNT002000,2025-12-24,P048,Red Bull,26.8,Yael,both
CNT002001,2025-12-24,P049,Ginger Beer,21.2,Yael,both
CNT002002,2025-12-24,P050,Orange Juice,4.0,Yael,both
CNT002003,2025-12-24,P051,Cranberry Juice,4.0,Yael,both
CNT002004,2025-12-24,P052,Lime Juice,9.46,Yael,both
CNT002005,2025-12-24,P053,Lemon Juice,7.0,Yael,both
CNT002006,2025-12-24,P054,Sugar Syrup,8.1,Yael,both
CNT002007,2025-12-24,P055,Fresh Mint,5.37,Yael,both
CNT002008,2025-12-24,P056,Coffee Beans,4.82,Yael,inside
CNT002009,2025-12-24,K001,Carlsberg 50L,4.78,Yael,inside
CNT002010,2025-12-24,K002,Tuborg 50L,4.66,Yael,inside
CNT002011,2025-12-24,K003,Carlsberg 30L,4.87,Yael,outside
CNT002012,2025-12-24,K004,Malka 30L,6.29,Yael,outside
CNT002013,2025-12-24,K005,Weihenstephan 30L,4.75,Yael,outside
CNT002014,2025-12-28,P001,Carlsberg,71.4,Tomer,both
CNT002015,2025-12-28,P002,Heineken,49.6,Tomer,both
CNT002016,2025-12-28,P003,Corona,59.2,Tomer,both
CNT002017,2025-12-28,P004,Guinness,26.78,Tomer,both
CNT002018,2025-12-28,P005,Goldstar,57.6,Tomer,both
CNT002019,2025-12-28,P006,Maccabee,48.0,Tomer,both
CNT002020,2025-12-28,P007,Stella Artois,48.4,Tomer,both
CNT002021,2025-12-28,P008,Erdinger,48.2,Tomer,both
CNT002022,2025-12-28,P009,Bombay Sapphire,5.11,Tomer,both
CNT002023,2025-12-28,P010,Tanqueray,13.6,Tomer,both
CNT002024,2025-12-28,P011,Hendrick's,12.69,Tomer,both
CNT002025,2025-12-28,P012,Beefeater,9.49,Tomer,both
CNT002026,2025-12-28,P013,Gordon's,11.87,Tomer,both
CNT002027,2025-12-28,P014,Absolut,16.6,Tomer,both
CNT002028,2025-12-28,P015,Finlandia,9.92,Tomer,both
CNT002029,2025-12-28,P016,Grey Goose,5.8,Tomer,both
CNT002030,2025-12-28,P017,Belvedere,10.43,Tomer,both
CNT002031,2025-12-28,P018,Stolichnaya,9.23,Tomer,both
CNT002032,2025-12-28,P019,Jameson,13.05,Tomer,both
CNT002033,2025-12-28,P020,Jack Daniel's,5.02,Tomer,both
CNT002034,2025-12-28,P021,Johnnie Walker Black,2.99,Tomer,both
CNT002035,2025-12-28,P022,Chivas Regal,13.09,Tomer,both
CNT002036,2025-12-28,P023,Maker's Mark,10.17,Tomer,both
CNT002037,2025-12-28,P024,Glenfiddich 12,10.43,Tomer,inside
CNT002038,2025-12-28,P025,Bacardi Carta Blanca,9.81,Tomer,both
CNT002039,2025-12-28,P026,Havana Club 3,13.09,Tomer,both
CNT002040,2025-12-28,P027,Captain Morgan,12.14,Tomer,both
CNT002041,2025-12-28,P028,Diplomatico Reserva,6.23,Tomer,both
CNT002042,2025-12-28,P029,Jose Cuervo,6.18,Tomer,both
CNT002043,2025-12-28,P030,Olmeca Blanco,10.17,Tomer,both
CNT002044,2025-12-28,P031,Patron Silver,7.86,Tomer,inside
CNT002045,2025-12-28,P032,Don Julio Blanco,9.32,Tomer,both
CNT002046,2025-12-28,P033,Aperol,18.0,Tomer,outside
CNT002047,2025-12-28,P034,Campari,14.4,Tomer,both
CNT002048,2025-12-28,P035,Cointreau,4.84,Tomer,both
CNT002049,2025-12-28,P036,Kahlua,12.66,Tomer,both
CNT002050,2025-12-28,P037,Martini Rosso,5.85,Tomer,inside
CNT002051,2025-12-28,P038,House Red Wine,11.39,Tomer,both
CNT002052,2025-12-28,P039,House White Wine,19.57,Tomer,both
CNT002053,2025-12-28,P040,Rose Wine,7.2,Tomer,both
CNT002054,2025-12-28,P041,Prosecco,11.98,Tomer,both
CNT002055,2025-12-28,P042,Chardonnay,8.84,Tomer,both
CNT002056,2025-12-28,P043,Coca-Cola,41.1,Tomer,both
CNT002057,2025-12-28,P044,Coca-Cola Zero,36.66,Tomer,both
CNT002058,2025-12-28,P045,Sprite,42.2,Tomer,both
CNT002059,2025-12-28,P046,Tonic Water,26.82,Tomer,both
CNT002060,2025-12-28,P047,Soda Water,23.18,Tomer,both
CNT002061,2025-12-28,P048,Red Bull,18.8,Tomer,both
CNT002062,2025-12-28,P049,Ginger Beer,8.2,Tomer,both
CNT002063,2025-12-28,P050,Orange Juice,4.0,Tomer,both
CNT002064,2025-12-28,P051,Cranberry Juice,4.0,Tomer,both
CNT002065,2025-12-28,P052,Lime Juice,5.34,Tomer,both
CNT002066,2025-12-28,P053,Lemon Juice,6.28,Tomer,both
CNT002067,2025-12-28,P054,Sugar Syrup,6.19,Tomer,both
CNT002068,2025-12-28,P055,Fresh Mint,4.52,Tomer,both
CNT002069,2025-12-28,P056,Coffee Beans,4.37,Tomer,inside
CNT002070,2025-12-28,K001,Carlsberg 50L,2.57,Tomer,inside
CNT002071,2025-12-28,K002,Tuborg 50L,3.89,Tomer,inside
CNT002072,2025-12-28,K003,Carlsberg 30L,5.67,Tomer,outside
CNT002073,2025-12-28,K004,Malka 30L,4.26,Tomer,outside
CNT002074,2025-12-28,K005,Weihenstephan 30L,4.0,Tomer,outside
CNT002075,2025-12-31,P001,Carlsberg,70.4,Tomer,both
CNT002076,2025-12-31,P002,Heineken,55.6,Tomer,both
CNT002077,2025-12-31,P003,Corona,49.2,Tomer,both
CNT002078,2025-12-31,P004,Guinness,41.6,Tomer,both
CNT002079,2025-12-31,P005,Goldstar,65.6,Tomer,both
CNT002080,2025-12-31,P006,Maccabee,39.0,Tomer,both
CNT002081,2025-12-31,P007,Stella Artois,39.4,Tomer,both
CNT002082,2025-12-31,P008,Erdinger,43.2,Tomer,both
CNT002083,2025-12-31,P009,Bombay Sapphire,4.34,Tomer,both
CNT002084,2025-12-31,P010,Tanqueray,13.09,Tomer,both
CNT002085,2025-12-31,P011,Hendrick's,11.57,Tomer,both
CNT002086,2025-12-31,P012,Beefeater,9.23,Tomer,both
CNT002087,2025-12-31,P013,Gordon's,21.44,Tomer,both
CNT002088,2025-12-31,P014,Absolut,14.92,Tomer,both
CNT002089,2025-12-31,P015,Finlandia,9.63,Tomer,both
CNT002090,2025-12-31,P016,Grey Goose,5.2,Tomer,both
CNT002091,2025-12-31,P017,Belvedere,10.09,Tomer,both
CNT002092,2025-12-31,P018,Stolichnaya,9.06,Tomer,both
CNT002093,2025-12-31,P019,Jameson,12.19,Tomer,both
CNT002094,2025-12-31,P020,Jack Daniel's,16.16,Tomer,both
CNT002095,2025-12-31,P021,Johnnie Walker Black,15.39,Tomer,both
CNT002096,2025-12-31,P022,Chivas Regal,12.49,Tomer,both
CNT002097,2025-12-31,P023,Maker's Mark,10.06,Tomer,both
CNT002098,2025-12-31,P024,Glenfiddich 12,10.17,Tomer,inside
CNT002099,2025-12-31,P025,Bacardi Carta Blanca,16.93,Tomer,both
CNT002100,2025-12-31,P026,Havana Club 3,12.59,Tomer,both
CNT002101,2025-12-31,P027,Captain Morgan,11.63,Tomer,both
CNT002102,2025-12-31,P028,Diplomatico Reserva,5.97,Tomer,both
CNT002103,2025-12-31,P029,Jose Cuervo,5.16,Tomer,both
CNT002104,2025-12-31,P030,Olmeca Blanco,9.92,Tomer,both
CNT002105,2025-12-31,P031,Patron Silver,17.56,Tomer,inside
CNT002106,2025-12-31,P032,Don Julio Blanco,8.97,Tomer,both
CNT002107,2025-12-31,P033,Aperol,15.34,Tomer,outside
CNT002108,2025-12-31,P034,Campari,13.2,Tomer,both
CNT002109,2025-12-31,P035,Cointreau,15.72,Tomer,both
CNT002110,2025-12-31,P036,Kahlua,11.86,Tomer,both
CNT002111,2025-12-31,P037,Martini Rosso,4.99,Tomer,inside
CNT002112,2025-12-31,P038,House Red Wine,19.99,Tomer,both
CNT002113,2025-12-31,P039,House White Wine,15.03,Tomer,both
CNT002114,2025-12-31,P040,Rose Wine,17.8,Tomer,both
CNT002115,2025-12-31,P041,Prosecco,31.7,Tomer,both
CNT002116,2025-12-31,P042,Chardonnay,8.04,Tomer,both
CNT002117,2025-12-31,P043,Coca-Cola,89.0,Tomer,both
CNT002118,2025-12-31,P044,Coca-Cola Zero,42.6,Tomer,both
CNT002119,2025-12-31,P045,Sprite,51.2,Tomer,both
CNT002120,2025-12-31,P046,Tonic Water,60.32,Tomer,both
CNT002121,2025-12-31,P047,Soda Water,56.7,Tomer,both
CNT002122,2025-12-31,P048,Red Bull,51.8,Tomer,both
CNT002123,2025-12-31,P049,Ginger Beer,25.2,Tomer,both
CNT002124,2025-12-31,P050,Orange Juice,4.0,Tomer,both
CNT002125,2025-12-31,P051,Cranberry Juice,4.0,Tomer,both
CNT002126,2025-12-31,P052,Lime Juice,9.52,Tomer,both
CNT002127,2025-12-31,P053,Lemon Juice,6.0,Tomer,both
CNT002128,2025-12-31,P054,Sugar Syrup,5.38,Tomer,both
CNT002129,2025-12-31,P055,Fresh Mint,4.13,Tomer,both
CNT002130,2025-12-31,P056,Coffee Beans,4.23,Tomer,inside
CNT002131,2025-12-31,K001,Carlsberg 50L,4.79,Tomer,inside
CNT002132,2025-12-31,K002,Tuborg 50L,4.0,Tomer,inside
CNT002133,2025-12-31,K003,Carlsberg 30L,5.77,Tomer,outside
CNT002134,2025-12-31,K004,Malka 30L,5.37,Tomer,outside
CNT002135,2025-12-31,K005,Weihenstephan 30L,4.42,Tomer,outside
CNT002136,2026-01-04,P001,Carlsberg,54.4,Roei,both
CNT002137,2026-01-04,P002,Heineken,65.6,Roei,both
CNT002138,2026-01-04,P003,Corona,49.2,Roei,both
CNT002139,2026-01-04,P004,Guinness,23.6,Roei,both
CNT002140,2026-01-04,P005,Goldstar,62.6,Roei,both
CNT002141,2026-01-04,P006,Maccabee,44.0,Roei,both
CNT002142,2026-01-04,P007,Stella Artois,45.4,Roei,both
CNT002143,2026-01-04,P008,Erdinger,34.2,Roei,both
CNT002144,2026-01-04,P009,Bombay Sapphire,15.05,Roei,both
CNT002145,2026-01-04,P010,Tanqueray,12.14,Roei,both
CNT002146,2026-01-04,P011,Hendrick's,9.56,Roei,both
CNT002147,2026-01-04,P012,Beefeater,8.63,Roei,both
CNT002148,2026-01-04,P013,Gordon's,15.7,Roei,both
CNT002149,2026-01-04,P014,Absolut,9.41,Roei,both
CNT002150,2026-01-04,P015,Finlandia,8.97,Roei,both
CNT002151,2026-01-04,P016,Grey Goose,3.91,Roei,both
CNT002152,2026-01-04,P017,Belvedere,9.49,Roei,both
CNT002153,2026-01-04,P018,Stolichnaya,8.63,Roei,both
CNT002154,2026-01-04,P019,Jameson,9.45,Roei,both
CNT002155,2026-01-04,P020,Jack Daniel's,13.93,Roei,both
CNT002156,2026-01-04,P021,Johnnie Walker Black,14.27,Roei,both
CNT002157,2026-01-04,P022,Chivas Regal,11.54,Roei,both
CNT002158,2026-01-04,P023,Maker's Mark,9.32,Roei,both
CNT002159,2026-01-04,P024,Glenfiddich 12,9.49,Roei,inside
CNT002160,2026-01-04,P025,Bacardi Carta Blanca,9.06,Roei,both
CNT002161,2026-01-04,P026,Havana Club 3,11.8,Roei,both
CNT002162,2026-01-04,P027,Captain Morgan,10.77,Roei,both
CNT002163,2026-01-04,P028,Diplomatico Reserva,5.72,Roei,both
CNT002164,2026-01-04,P029,Jose Cuervo,15.07,Roei,both
CNT002165,2026-01-04,P030,Olmeca Blanco,9.32,Roei,both
CNT002166,2026-01-04,P031,Patron Silver,13.13,Roei,inside
CNT002167,2026-01-04,P032,Don Julio Blanco,8.37,Roei,both
CNT002168,2026-01-04,P033,Aperol,18.71,Roei,outside
CNT002169,2026-01-04,P034,Campari,11.1,Roei,both
CNT002170,2026-01-04,P035,Cointreau,13.35,Roei,both
CNT002171,2026-01-04,P036,Kahlua,10.2,Roei,both
CNT002172,2026-01-04,P037,Martini Rosso,3.41,Roei,inside
CNT002173,2026-01-04,P038,House Red Wine,11.43,Roei,both
CNT002174,2026-01-04,P039,House White Wine,21.17,Roei,both
CNT002175,2026-01-04,P040,Rose Wine,14.2,Roei,both
CNT002176,2026-01-04,P041,Prosecco,18.1,Roei,both
CNT002177,2026-01-04,P042,Chardonnay,5.64,Roei,both
CNT002178,2026-01-04,P043,Coca-Cola,59.2,Roei,both
CNT002179,2026-01-04,P044,Coca-Cola Zero,36.6,Roei,both
CNT002180,2026-01-04,P045,Sprite,21.2,Roei,both
CNT002181,2026-01-04,P046,Tonic Water,31.22,Roei,both
